"code_bss";"date_mesure";"niveau_nappe_eau"
"07413X0012/BOURG";"2009-02-11";"688.6"
"07413X0012/BOURG";"2009-02-12";"688.6"
"07413X0012/BOURG";"2009-02-13";"688.6"
"07413X0012/BOURG";"2009-02-14";"688.6"
"07413X0012/BOURG";"2009-02-15";"688.6"
"07413X0012/BOURG";"2009-02-16";"688.6"
"07413X0012/BOURG";"2009-02-17";"688.6"
"07413X0012/BOURG";"2009-02-18";"688.6"
"07413X0012/BOURG";"2009-02-19";"688.6"
"07413X0012/BOURG";"2009-02-20";"688.6"
"07413X0012/BOURG";"2009-02-21";"688.6"
"07413X0012/BOURG";"2009-02-22";"688.6"
"07413X0012/BOURG";"2009-02-23";"688.6"
"07413X0012/BOURG";"2009-02-24";"688.6"
"07413X0012/BOURG";"2009-02-25";"688.6"
"07413X0012/BOURG";"2009-02-26";"688.6"
"07413X0012/BOURG";"2009-02-27";"688.6"
"07413X0012/BOURG";"2009-02-28";"688.6"
"07413X0012/BOURG";"2009-03-01";"688.6"
"07413X0012/BOURG";"2009-03-02";"688.6"
"07413X0012/BOURG";"2009-03-03";"688.6"
"07413X0012/BOURG";"2009-03-04";"688.6"
"07413X0012/BOURG";"2009-03-05";"688.6"
"07413X0012/BOURG";"2009-03-06";"688.6"
"07413X0012/BOURG";"2009-03-07";"688.6"
"07413X0012/BOURG";"2009-03-08";"688.6"
"07413X0012/BOURG";"2009-03-09";"688.6"
"07413X0012/BOURG";"2009-03-10";"688.6"
"07413X0012/BOURG";"2009-03-11";"688.59"
"07413X0012/BOURG";"2009-03-12";"688.59"
"07413X0012/BOURG";"2009-03-13";"688.59"
"07413X0012/BOURG";"2009-03-14";"688.59"
"07413X0012/BOURG";"2009-03-15";"688.59"
"07413X0012/BOURG";"2009-03-16";"688.59"
"07413X0012/BOURG";"2009-03-17";"688.59"
"07413X0012/BOURG";"2009-03-18";"688.59"
"07413X0012/BOURG";"2009-03-19";"688.59"
"07413X0012/BOURG";"2009-03-20";"688.59"
"07413X0012/BOURG";"2009-03-21";"688.59"
"07413X0012/BOURG";"2009-03-22";"688.59"
"07413X0012/BOURG";"2009-03-23";"688.59"
"07413X0012/BOURG";"2009-03-24";"688.59"
"07413X0012/BOURG";"2009-03-25";"688.59"
"07413X0012/BOURG";"2009-03-26";"688.59"
"07413X0012/BOURG";"2009-03-27";"688.59"
"07413X0012/BOURG";"2009-03-28";"688.59"
"07413X0012/BOURG";"2009-03-29";"688.59"
"07413X0012/BOURG";"2009-03-30";"688.59"
"07413X0012/BOURG";"2009-03-31";"688.59"
"07413X0012/BOURG";"2009-04-01";"688.59"
"07413X0012/BOURG";"2009-04-02";"688.59"
"07413X0012/BOURG";"2009-04-03";"688.59"
"07413X0012/BOURG";"2009-04-04";"688.59"
"07413X0012/BOURG";"2009-04-05";"688.59"
"07413X0012/BOURG";"2009-04-06";"688.59"
"07413X0012/BOURG";"2009-04-07";"688.59"
"07413X0012/BOURG";"2009-04-08";"688.59"
"07413X0012/BOURG";"2009-04-09";"688.59"
"07413X0012/BOURG";"2009-04-10";"688.59"
"07413X0012/BOURG";"2009-04-11";"688.59"
"07413X0012/BOURG";"2009-04-12";"688.59"
"07413X0012/BOURG";"2009-04-13";"688.59"
"07413X0012/BOURG";"2009-04-14";"688.59"
"07413X0012/BOURG";"2009-04-15";"688.59"
"07413X0012/BOURG";"2009-04-16";"688.59"
"07413X0012/BOURG";"2009-04-17";"688.59"
"07413X0012/BOURG";"2009-04-18";"688.59"
"07413X0012/BOURG";"2009-04-19";"688.59"
"07413X0012/BOURG";"2009-04-20";"688.59"
"07413X0012/BOURG";"2009-04-21";"688.59"
"07413X0012/BOURG";"2009-04-22";"688.59"
"07413X0012/BOURG";"2009-04-23";"688.59"
"07413X0012/BOURG";"2009-04-24";"688.59"
"07413X0012/BOURG";"2009-04-25";"688.59"
"07413X0012/BOURG";"2009-04-26";"688.59"
"07413X0012/BOURG";"2009-04-27";"688.59"
"07413X0012/BOURG";"2009-04-28";"688.59"
"07413X0012/BOURG";"2009-04-29";"688.59"
"07413X0012/BOURG";"2009-04-30";"688.59"
"07413X0012/BOURG";"2009-05-01";"688.59"
"07413X0012/BOURG";"2009-05-02";"688.59"
"07413X0012/BOURG";"2009-05-03";"688.59"
"07413X0012/BOURG";"2009-05-04";"688.59"
"07413X0012/BOURG";"2009-05-05";"688.59"
"07413X0012/BOURG";"2009-05-06";"688.59"
"07413X0012/BOURG";"2009-05-07";"688.59"
"07413X0012/BOURG";"2009-05-08";"688.59"
"07413X0012/BOURG";"2009-05-09";"688.59"
"07413X0012/BOURG";"2009-05-10";"688.59"
"07413X0012/BOURG";"2009-05-11";"688.59"
"07413X0012/BOURG";"2009-05-12";"688.59"
"07413X0012/BOURG";"2009-05-13";"688.59"
"07413X0012/BOURG";"2009-05-14";"688.59"
"07413X0012/BOURG";"2009-05-15";"688.59"
"07413X0012/BOURG";"2009-05-16";"688.59"
"07413X0012/BOURG";"2009-05-17";"688.59"
"07413X0012/BOURG";"2009-05-18";"688.59"
"07413X0012/BOURG";"2009-05-19";"688.59"
"07413X0012/BOURG";"2009-05-20";"688.59"
"07413X0012/BOURG";"2009-05-21";"688.59"
"07413X0012/BOURG";"2009-05-22";"688.59"
"07413X0012/BOURG";"2009-05-23";"688.59"
"07413X0012/BOURG";"2009-05-24";"688.59"
"07413X0012/BOURG";"2009-05-25";"688.59"
"07413X0012/BOURG";"2009-05-26";"688.59"
"07413X0012/BOURG";"2009-05-27";"688.59"
"07413X0012/BOURG";"2009-05-28";"688.59"
"07413X0012/BOURG";"2009-05-29";"688.59"
"07413X0012/BOURG";"2009-05-30";"688.59"
"07413X0012/BOURG";"2009-05-31";"688.59"
"07413X0012/BOURG";"2009-06-01";"688.59"
"07413X0012/BOURG";"2009-06-02";"688.59"
"07413X0012/BOURG";"2009-06-03";"688.59"
"07413X0012/BOURG";"2009-06-04";"688.59"
"07413X0012/BOURG";"2009-06-05";"688.59"
"07413X0012/BOURG";"2009-06-06";"688.59"
"07413X0012/BOURG";"2009-06-07";"688.59"
"07413X0012/BOURG";"2009-06-08";"688.59"
"07413X0012/BOURG";"2009-06-09";"688.59"
"07413X0012/BOURG";"2009-06-10";"688.59"
"07413X0012/BOURG";"2009-06-11";"688.59"
"07413X0012/BOURG";"2009-06-12";"688.59"
"07413X0012/BOURG";"2009-06-13";"688.59"
"07413X0012/BOURG";"2009-06-14";"688.59"
"07413X0012/BOURG";"2009-06-15";"688.59"
"07413X0012/BOURG";"2009-06-16";"688.59"
"07413X0012/BOURG";"2009-06-17";"688.59"
"07413X0012/BOURG";"2009-06-18";"688.59"
"07413X0012/BOURG";"2009-06-19";"688.59"
"07413X0012/BOURG";"2009-06-20";"688.59"
"07413X0012/BOURG";"2009-06-21";"688.59"
"07413X0012/BOURG";"2009-06-22";"688.59"
"07413X0012/BOURG";"2009-06-23";"688.59"
"07413X0012/BOURG";"2009-06-24";"688.59"
"07413X0012/BOURG";"2009-06-25";"688.59"
"07413X0012/BOURG";"2009-06-26";"688.59"
"07413X0012/BOURG";"2009-06-27";"688.59"
"07413X0012/BOURG";"2009-06-28";"688.59"
"07413X0012/BOURG";"2009-06-29";"688.59"
"07413X0012/BOURG";"2009-06-30";"688.59"
"07413X0012/BOURG";"2009-07-01";"688.59"
"07413X0012/BOURG";"2009-07-02";"688.59"
"07413X0012/BOURG";"2009-07-03";"688.59"
"07413X0012/BOURG";"2009-07-04";"688.59"
"07413X0012/BOURG";"2009-07-05";"688.59"
"07413X0012/BOURG";"2009-07-06";"688.59"
"07413X0012/BOURG";"2009-07-07";"688.59"
"07413X0012/BOURG";"2009-07-08";"688.59"
"07413X0012/BOURG";"2009-07-09";"688.59"
"07413X0012/BOURG";"2009-07-10";"688.59"
"07413X0012/BOURG";"2009-07-11";"688.59"
"07413X0012/BOURG";"2009-07-12";"688.59"
"07413X0012/BOURG";"2009-07-13";"688.59"
"07413X0012/BOURG";"2009-07-14";"688.59"
"07413X0012/BOURG";"2009-07-15";"688.59"
"07413X0012/BOURG";"2009-07-16";"688.59"
"07413X0012/BOURG";"2009-07-17";"688.59"
"07413X0012/BOURG";"2009-07-18";"688.59"
"07413X0012/BOURG";"2009-07-19";"688.59"
"07413X0012/BOURG";"2009-07-20";"688.59"
"07413X0012/BOURG";"2009-07-21";"688.59"
"07413X0012/BOURG";"2009-07-22";"688.59"
"07413X0012/BOURG";"2009-08-03";"688.59"
"07413X0012/BOURG";"2009-08-04";"688.59"
"07413X0012/BOURG";"2009-08-05";"688.59"
"07413X0012/BOURG";"2009-08-06";"688.59"
"07413X0012/BOURG";"2009-08-07";"688.59"
"07413X0012/BOURG";"2009-08-08";"688.59"
"07413X0012/BOURG";"2009-08-09";"688.59"
"07413X0012/BOURG";"2009-08-10";"688.59"
"07413X0012/BOURG";"2009-08-11";"688.59"
"07413X0012/BOURG";"2009-08-12";"688.59"
"07413X0012/BOURG";"2009-08-13";"688.59"
"07413X0012/BOURG";"2009-08-14";"688.59"
"07413X0012/BOURG";"2009-08-15";"688.59"
"07413X0012/BOURG";"2009-08-16";"688.59"
"07413X0012/BOURG";"2009-08-17";"688.59"
"07413X0012/BOURG";"2009-08-18";"688.59"
"07413X0012/BOURG";"2009-08-19";"688.59"
"07413X0012/BOURG";"2009-08-20";"688.59"
"07413X0012/BOURG";"2009-08-21";"688.59"
"07413X0012/BOURG";"2009-08-22";"688.59"
"07413X0012/BOURG";"2009-08-23";"688.59"
"07413X0012/BOURG";"2009-08-24";"688.59"
"07413X0012/BOURG";"2009-08-25";"688.59"
"07413X0012/BOURG";"2009-08-26";"688.59"
"07413X0012/BOURG";"2009-08-27";"688.59"
