"code_bss";"date_mesure";"niveau_nappe_eau"
"1173ZZ0082/NF5";"2006-01-30";"35.93"
"1173ZZ0082/NF5";"2006-02-14";"35.73"
"1173ZZ0082/NF5";"2006-04-19";"36.18"
"1173ZZ0082/NF5";"2006-05-30";"36.58"
"1173ZZ0082/NF5";"2006-06-29";"36.78"
"1173ZZ0082/NF5";"2006-06-30";"37.2"
"1173ZZ0082/NF5";"2006-07-01";"36.61"
"1173ZZ0082/NF5";"2006-07-02";"36.42"
"1173ZZ0082/NF5";"2006-07-03";"36.38"
"1173ZZ0082/NF5";"2006-07-04";"36.62"
"1173ZZ0082/NF5";"2006-07-05";"36.43"
"1173ZZ0082/NF5";"2006-07-06";"36.36"
"1173ZZ0082/NF5";"2006-07-07";"36.35"
"1173ZZ0082/NF5";"2006-07-08";"36.36"
"1173ZZ0082/NF5";"2006-07-09";"36.37"
"1173ZZ0082/NF5";"2006-07-10";"36.44"
"1173ZZ0082/NF5";"2006-07-11";"36.43"
"1173ZZ0082/NF5";"2006-07-12";"36.43"
"1173ZZ0082/NF5";"2006-07-13";"36.58"
"1173ZZ0082/NF5";"2006-07-14";"36.75"
"1173ZZ0082/NF5";"2006-07-15";"36.83"
"1173ZZ0082/NF5";"2006-07-16";"36.81"
"1173ZZ0082/NF5";"2006-07-17";"36.81"
"1173ZZ0082/NF5";"2006-07-18";"36.79"
"1173ZZ0082/NF5";"2006-07-19";"36.79"
"1173ZZ0082/NF5";"2006-07-20";"36.84"
"1173ZZ0082/NF5";"2006-07-21";"36.88"
"1173ZZ0082/NF5";"2006-07-22";"36.89"
"1173ZZ0082/NF5";"2006-07-23";"36.88"
"1173ZZ0082/NF5";"2006-07-24";"36.87"
"1173ZZ0082/NF5";"2006-07-25";"36.86"
"1173ZZ0082/NF5";"2006-07-26";"36.84"
"1173ZZ0082/NF5";"2006-07-27";"36.83"
"1173ZZ0082/NF5";"2006-07-28";"36.84"
"1173ZZ0082/NF5";"2006-07-29";"36.84"
"1173ZZ0082/NF5";"2006-07-30";"36.85"
"1173ZZ0082/NF5";"2006-07-31";"36.88"
"1173ZZ0082/NF5";"2006-08-01";"36.95"
"1173ZZ0082/NF5";"2006-08-02";"37.05"
"1173ZZ0082/NF5";"2006-08-03";"37.13"
"1173ZZ0082/NF5";"2006-08-04";"37.16"
"1173ZZ0082/NF5";"2006-08-05";"37.18"
"1173ZZ0082/NF5";"2006-08-06";"37.2"
"1173ZZ0082/NF5";"2006-08-07";"37.22"
"1173ZZ0082/NF5";"2006-08-08";"37.22"
"1173ZZ0082/NF5";"2006-08-09";"37.24"
"1173ZZ0082/NF5";"2006-08-10";"37.27"
"1173ZZ0082/NF5";"2006-08-11";"37.3"
"1173ZZ0082/NF5";"2006-08-12";"37.33"
"1173ZZ0082/NF5";"2006-08-13";"37.33"
"1173ZZ0082/NF5";"2006-08-14";"37.36"
"1173ZZ0082/NF5";"2006-08-15";"37.4"
"1173ZZ0082/NF5";"2006-08-16";"37.46"
"1173ZZ0082/NF5";"2006-08-17";"37.5"
"1173ZZ0082/NF5";"2006-08-18";"37.52"
"1173ZZ0082/NF5";"2006-08-19";"37.56"
"1173ZZ0082/NF5";"2006-08-20";"37.59"
"1173ZZ0082/NF5";"2006-08-21";"37.42"
"1173ZZ0082/NF5";"2006-08-22";"37.36"
"1173ZZ0082/NF5";"2006-08-23";"37.38"
"1173ZZ0082/NF5";"2006-08-24";"37.44"
"1173ZZ0082/NF5";"2006-08-25";"37.48"
"1173ZZ0082/NF5";"2006-08-26";"37.42"
"1173ZZ0082/NF5";"2006-08-27";"37.43"
"1173ZZ0082/NF5";"2006-08-28";"37.57"
"1173ZZ0082/NF5";"2006-08-29";"37.61"
"1173ZZ0082/NF5";"2006-08-30";"37.69"
"1173ZZ0082/NF5";"2006-08-31";"37.75"
"1173ZZ0082/NF5";"2006-09-01";"37.8"
"1173ZZ0082/NF5";"2006-09-02";"37.87"
"1173ZZ0082/NF5";"2006-09-03";"37.56"
"1173ZZ0082/NF5";"2006-09-04";"37.54"
"1173ZZ0082/NF5";"2006-09-05";"37.9"
"1173ZZ0082/NF5";"2006-09-06";"37.47"
"1173ZZ0082/NF5";"2006-09-07";"37.37"
"1173ZZ0082/NF5";"2006-09-08";"37.39"
"1173ZZ0082/NF5";"2006-09-09";"39.26"
"1173ZZ0082/NF5";"2006-09-10";"37.82"
"1173ZZ0082/NF5";"2006-09-11";"37.09"
"1173ZZ0082/NF5";"2006-09-12";"36.82"
"1173ZZ0082/NF5";"2006-09-13";"36.82"
"1173ZZ0082/NF5";"2006-09-14";"38.83"
"1173ZZ0082/NF5";"2006-09-15";"38.65"
"1173ZZ0082/NF5";"2006-09-16";"37.33"
"1173ZZ0082/NF5";"2006-09-17";"36.86"
"1173ZZ0082/NF5";"2006-09-18";"36.77"
"1173ZZ0082/NF5";"2006-09-19";"36.78"
"1173ZZ0082/NF5";"2006-09-20";"36.78"
"1173ZZ0082/NF5";"2006-09-21";"36.8"
"1173ZZ0082/NF5";"2006-09-22";"36.82"
"1173ZZ0082/NF5";"2006-09-23";"36.89"
"1173ZZ0082/NF5";"2006-09-24";"36.94"
"1173ZZ0082/NF5";"2006-09-25";"36.97"
"1173ZZ0082/NF5";"2006-09-26";"37.05"
"1173ZZ0082/NF5";"2006-09-27";"37.03"
"1173ZZ0082/NF5";"2006-09-28";"36.97"
"1173ZZ0082/NF5";"2006-09-29";"36.95"
"1173ZZ0082/NF5";"2006-09-30";"36.95"
"1173ZZ0082/NF5";"2006-10-01";"36.97"
"1173ZZ0082/NF5";"2006-10-02";"37.01"
"1173ZZ0082/NF5";"2006-10-03";"37.06"
"1173ZZ0082/NF5";"2006-10-04";"37.1"
"1173ZZ0082/NF5";"2006-10-05";"37.13"
"1173ZZ0082/NF5";"2006-10-06";"37.16"
"1173ZZ0082/NF5";"2006-10-07";"37.18"
"1173ZZ0082/NF5";"2006-10-08";"37.18"
"1173ZZ0082/NF5";"2006-10-09";"37.16"
"1173ZZ0082/NF5";"2006-10-10";"37.18"
"1173ZZ0082/NF5";"2006-10-11";"37.15"
"1173ZZ0082/NF5";"2006-10-12";"37.15"
"1173ZZ0082/NF5";"2006-10-13";"38.7"
"1173ZZ0082/NF5";"2006-10-14";"38.0"
"1173ZZ0082/NF5";"2006-10-15";"37.46"
"1173ZZ0082/NF5";"2006-10-16";"37.13"
"1173ZZ0082/NF5";"2006-10-17";"37.02"
"1173ZZ0082/NF5";"2006-10-18";"37.04"
"1173ZZ0082/NF5";"2006-10-19";"37.06"
"1173ZZ0082/NF5";"2006-10-20";"37.14"
"1173ZZ0082/NF5";"2006-10-21";"37.21"
"1173ZZ0082/NF5";"2006-10-22";"37.31"
"1173ZZ0082/NF5";"2006-10-23";"37.41"
"1173ZZ0082/NF5";"2006-10-24";"37.45"
"1173ZZ0082/NF5";"2006-10-25";"37.52"
"1173ZZ0082/NF5";"2006-10-26";"37.58"
"1173ZZ0082/NF5";"2006-10-27";"37.92"
"1173ZZ0082/NF5";"2006-10-28";"38.01"
"1173ZZ0082/NF5";"2006-10-29";"37.54"
"1173ZZ0082/NF5";"2006-10-30";"37.34"
"1173ZZ0082/NF5";"2006-10-31";"37.34"
"1173ZZ0082/NF5";"2006-11-01";"37.35"
"1173ZZ0082/NF5";"2006-11-02";"37.4"
"1173ZZ0082/NF5";"2006-11-03";"37.52"
"1173ZZ0082/NF5";"2006-11-04";"37.61"
"1173ZZ0082/NF5";"2006-11-05";"37.65"
"1173ZZ0082/NF5";"2006-11-06";"37.69"
"1173ZZ0082/NF5";"2006-11-07";"37.74"
"1173ZZ0082/NF5";"2006-11-08";"37.82"
"1173ZZ0082/NF5";"2006-11-09";"37.86"
"1173ZZ0082/NF5";"2006-11-10";"37.87"
"1173ZZ0082/NF5";"2006-11-11";"37.94"
"1173ZZ0082/NF5";"2006-11-12";"38.05"
"1173ZZ0082/NF5";"2006-11-13";"38.0"
"1173ZZ0082/NF5";"2006-11-14";"38.04"
"1173ZZ0082/NF5";"2006-11-15";"38.15"
"1173ZZ0082/NF5";"2006-11-16";"38.24"
"1173ZZ0082/NF5";"2006-11-17";"38.32"
"1173ZZ0082/NF5";"2006-11-18";"38.35"
"1173ZZ0082/NF5";"2006-11-19";"37.51"
"1173ZZ0082/NF5";"2006-11-20";"37.5"
"1173ZZ0082/NF5";"2006-11-21";"37.68"
"1173ZZ0082/NF5";"2007-02-26";"39.26"
"1173ZZ0082/NF5";"2007-02-27";"39.35"
"1173ZZ0082/NF5";"2007-02-28";"39.42"
"1173ZZ0082/NF5";"2007-03-01";"39.46"
"1173ZZ0082/NF5";"2007-03-02";"39.5"
"1173ZZ0082/NF5";"2007-03-03";"39.56"
"1173ZZ0082/NF5";"2007-03-04";"39.61"
"1173ZZ0082/NF5";"2007-03-05";"39.64"
"1173ZZ0082/NF5";"2007-03-06";"39.68"
"1173ZZ0082/NF5";"2007-03-07";"39.69"
"1173ZZ0082/NF5";"2007-03-08";"39.75"
"1173ZZ0082/NF5";"2007-03-09";"39.77"
"1173ZZ0082/NF5";"2007-03-10";"39.79"
"1173ZZ0082/NF5";"2007-03-11";"39.83"
"1173ZZ0082/NF5";"2007-03-12";"39.86"
"1173ZZ0082/NF5";"2007-03-13";"39.89"
"1173ZZ0082/NF5";"2007-03-14";"39.92"
"1173ZZ0082/NF5";"2007-03-15";"39.96"
"1173ZZ0082/NF5";"2007-03-16";"39.99"
"1173ZZ0082/NF5";"2007-03-17";"40.0"
"1173ZZ0082/NF5";"2007-03-18";"40.06"
"1173ZZ0082/NF5";"2007-03-19";"40.08"
"1173ZZ0082/NF5";"2007-03-20";"40.09"
"1173ZZ0082/NF5";"2007-03-21";"40.13"
"1173ZZ0082/NF5";"2007-03-22";"40.15"
"1173ZZ0082/NF5";"2007-03-23";"40.19"
"1173ZZ0082/NF5";"2007-03-24";"40.21"
"1173ZZ0082/NF5";"2007-03-25";"40.24"
"1173ZZ0082/NF5";"2007-03-26";"40.25"
"1173ZZ0082/NF5";"2007-03-27";"40.26"
"1173ZZ0082/NF5";"2007-03-28";"40.27"
"1173ZZ0082/NF5";"2007-03-29";"40.29"
"1173ZZ0082/NF5";"2007-03-30";"40.3"
"1173ZZ0082/NF5";"2007-03-31";"40.33"
"1173ZZ0082/NF5";"2007-04-01";"40.35"
"1173ZZ0082/NF5";"2007-04-02";"40.36"
"1173ZZ0082/NF5";"2007-04-03";"40.37"
"1173ZZ0082/NF5";"2007-04-04";"40.38"
"1173ZZ0082/NF5";"2007-04-05";"40.4"
"1173ZZ0082/NF5";"2007-04-06";"40.42"
"1173ZZ0082/NF5";"2007-04-07";"40.43"
"1173ZZ0082/NF5";"2007-04-08";"40.44"
"1173ZZ0082/NF5";"2007-04-09";"40.45"
"1173ZZ0082/NF5";"2007-04-10";"40.49"
"1173ZZ0082/NF5";"2007-04-11";"40.52"
"1173ZZ0082/NF5";"2007-04-12";"40.5"
"1173ZZ0082/NF5";"2007-04-13";"40.5"
"1173ZZ0082/NF5";"2007-04-14";"40.54"
"1173ZZ0082/NF5";"2007-04-15";"40.56"
"1173ZZ0082/NF5";"2007-04-16";"40.58"
"1173ZZ0082/NF5";"2007-04-17";"40.57"
"1173ZZ0082/NF5";"2007-04-18";"40.59"
"1173ZZ0082/NF5";"2007-04-19";"40.61"
"1173ZZ0082/NF5";"2007-04-20";"40.62"
"1173ZZ0082/NF5";"2007-04-21";"40.62"
"1173ZZ0082/NF5";"2007-04-22";"40.62"
"1173ZZ0082/NF5";"2007-04-23";"40.62"
"1173ZZ0082/NF5";"2007-04-24";"40.62"
"1173ZZ0082/NF5";"2007-04-25";"40.62"
"1173ZZ0082/NF5";"2007-04-26";"40.64"
"1173ZZ0082/NF5";"2007-04-27";"40.65"
"1173ZZ0082/NF5";"2007-04-28";"40.67"
"1173ZZ0082/NF5";"2007-04-29";"40.67"
"1173ZZ0082/NF5";"2007-04-30";"40.67"
"1173ZZ0082/NF5";"2007-05-01";"40.66"
"1173ZZ0082/NF5";"2007-05-02";"40.66"
"1173ZZ0082/NF5";"2007-05-03";"40.66"
"1173ZZ0082/NF5";"2007-05-04";"40.67"
"1173ZZ0082/NF5";"2007-05-05";"40.68"
"1173ZZ0082/NF5";"2007-05-06";"40.68"
"1173ZZ0082/NF5";"2007-05-07";"40.67"
"1173ZZ0082/NF5";"2007-05-08";"40.65"
"1173ZZ0082/NF5";"2007-05-09";"40.65"
"1173ZZ0082/NF5";"2007-05-10";"40.65"
"1173ZZ0082/NF5";"2007-05-11";"40.67"
"1173ZZ0082/NF5";"2007-05-12";"40.66"
"1173ZZ0082/NF5";"2007-05-13";"40.65"
"1173ZZ0082/NF5";"2007-05-14";"40.64"
"1173ZZ0082/NF5";"2007-05-15";"40.63"
"1173ZZ0082/NF5";"2007-05-16";"40.62"
"1173ZZ0082/NF5";"2007-05-17";"40.61"
"1173ZZ0082/NF5";"2007-05-18";"40.61"
"1173ZZ0082/NF5";"2007-05-19";"40.6"
"1173ZZ0082/NF5";"2007-05-20";"40.61"
"1173ZZ0082/NF5";"2007-05-21";"40.62"
"1173ZZ0082/NF5";"2007-05-22";"40.62"
"1173ZZ0082/NF5";"2007-05-23";"40.62"
"1173ZZ0082/NF5";"2007-05-24";"40.61"
"1173ZZ0082/NF5";"2007-05-25";"40.61"
"1173ZZ0082/NF5";"2007-05-26";"40.61"
"1173ZZ0082/NF5";"2007-05-27";"40.6"
"1173ZZ0082/NF5";"2007-05-28";"40.6"
"1173ZZ0082/NF5";"2007-05-29";"40.6"
"1173ZZ0082/NF5";"2007-05-30";"40.6"
"1173ZZ0082/NF5";"2007-05-31";"40.61"
"1173ZZ0082/NF5";"2007-06-01";"40.6"
"1173ZZ0082/NF5";"2007-06-02";"40.6"
"1173ZZ0082/NF5";"2007-06-03";"40.6"
"1173ZZ0082/NF5";"2007-06-04";"40.6"
"1173ZZ0082/NF5";"2007-06-05";"40.6"
"1173ZZ0082/NF5";"2007-06-06";"40.62"
"1173ZZ0082/NF5";"2007-06-07";"40.62"
"1173ZZ0082/NF5";"2007-06-08";"40.63"
"1173ZZ0082/NF5";"2007-06-09";"40.63"
"1173ZZ0082/NF5";"2007-06-10";"40.62"
"1173ZZ0082/NF5";"2007-06-11";"40.62"
"1173ZZ0082/NF5";"2007-06-12";"40.63"
"1173ZZ0082/NF5";"2007-06-13";"40.64"
"1173ZZ0082/NF5";"2007-06-14";"40.63"
"1173ZZ0082/NF5";"2007-06-15";"40.62"
"1173ZZ0082/NF5";"2007-06-16";"40.62"
"1173ZZ0082/NF5";"2007-06-17";"40.63"
"1173ZZ0082/NF5";"2007-06-18";"40.63"
"1173ZZ0082/NF5";"2007-06-19";"40.63"
"1173ZZ0082/NF5";"2007-06-20";"40.63"
"1173ZZ0082/NF5";"2007-06-21";"40.63"
"1173ZZ0082/NF5";"2007-06-22";"40.63"
"1173ZZ0082/NF5";"2007-06-23";"40.63"
"1173ZZ0082/NF5";"2007-06-24";"40.62"
"1173ZZ0082/NF5";"2007-06-25";"40.62"
"1173ZZ0082/NF5";"2007-06-26";"40.62"
"1173ZZ0082/NF5";"2007-06-27";"40.61"
"1173ZZ0082/NF5";"2007-06-28";"40.61"
"1173ZZ0082/NF5";"2007-06-29";"40.6"
"1173ZZ0082/NF5";"2007-06-30";"40.61"
"1173ZZ0082/NF5";"2007-07-01";"40.63"
"1173ZZ0082/NF5";"2007-07-02";"40.64"
"1173ZZ0082/NF5";"2007-07-03";"40.65"
"1173ZZ0082/NF5";"2007-07-04";"40.64"
"1173ZZ0082/NF5";"2007-07-05";"40.63"
"1173ZZ0082/NF5";"2007-07-06";"40.63"
"1173ZZ0082/NF5";"2007-07-07";"40.63"
"1173ZZ0082/NF5";"2007-07-08";"40.62"
"1173ZZ0082/NF5";"2007-07-09";"40.62"
"1173ZZ0082/NF5";"2007-07-10";"40.62"
"1173ZZ0082/NF5";"2007-07-11";"40.62"
"1173ZZ0082/NF5";"2007-07-12";"40.61"
"1173ZZ0082/NF5";"2007-07-13";"40.61"
"1173ZZ0082/NF5";"2007-07-14";"40.6"
"1173ZZ0082/NF5";"2007-07-15";"40.6"
"1173ZZ0082/NF5";"2007-07-16";"40.62"
"1173ZZ0082/NF5";"2007-07-17";"40.62"
"1173ZZ0082/NF5";"2007-07-18";"40.62"
"1173ZZ0082/NF5";"2007-07-19";"40.62"
"1173ZZ0082/NF5";"2007-07-20";"40.77"
"1173ZZ0082/NF5";"2007-07-21";"40.8"
"1173ZZ0082/NF5";"2007-07-22";"40.8"
"1173ZZ0082/NF5";"2007-07-23";"40.8"
"1173ZZ0082/NF5";"2007-07-24";"40.81"
"1173ZZ0082/NF5";"2007-07-25";"40.8"
"1173ZZ0082/NF5";"2007-07-26";"40.8"
"1173ZZ0082/NF5";"2007-07-27";"40.8"
"1173ZZ0082/NF5";"2007-07-28";"40.8"
"1173ZZ0082/NF5";"2007-07-29";"40.79"
"1173ZZ0082/NF5";"2007-07-30";"40.79"
"1173ZZ0082/NF5";"2007-07-31";"40.79"
"1173ZZ0082/NF5";"2007-08-01";"40.79"
"1173ZZ0082/NF5";"2007-08-02";"40.8"
"1173ZZ0082/NF5";"2007-08-03";"40.73"
"1173ZZ0082/NF5";"2007-08-04";"40.54"
"1173ZZ0082/NF5";"2007-08-05";"40.54"
"1173ZZ0082/NF5";"2007-08-06";"40.85"
"1173ZZ0082/NF5";"2007-08-07";"40.83"
"1173ZZ0082/NF5";"2007-08-08";"40.91"
"1173ZZ0082/NF5";"2007-08-09";"40.78"
"1173ZZ0082/NF5";"2007-08-10";"40.73"
"1173ZZ0082/NF5";"2007-08-11";"40.74"
"1173ZZ0082/NF5";"2007-08-12";"40.76"
"1173ZZ0082/NF5";"2007-08-13";"40.76"
"1173ZZ0082/NF5";"2007-08-14";"40.77"
"1173ZZ0082/NF5";"2007-08-15";"40.78"
"1173ZZ0082/NF5";"2007-08-16";"40.79"
"1173ZZ0082/NF5";"2007-08-17";"40.81"
"1173ZZ0082/NF5";"2007-08-18";"41.5"
"1173ZZ0082/NF5";"2007-08-19";"41.31"
"1173ZZ0082/NF5";"2007-08-20";"41.23"
"1173ZZ0082/NF5";"2007-08-21";"41.19"
"1173ZZ0082/NF5";"2007-08-22";"39.82"
"1173ZZ0082/NF5";"2007-08-23";"39.49"
"1173ZZ0082/NF5";"2007-08-24";"39.37"
"1173ZZ0082/NF5";"2007-08-25";"39.4"
"1173ZZ0082/NF5";"2007-08-26";"39.44"
"1173ZZ0082/NF5";"2007-08-27";"39.51"
"1173ZZ0082/NF5";"2007-08-28";"39.61"
"1173ZZ0082/NF5";"2007-08-29";"39.6"
"1173ZZ0082/NF5";"2007-08-30";"39.6"
"1173ZZ0082/NF5";"2007-08-31";"39.67"
"1173ZZ0082/NF5";"2007-09-01";"39.68"
"1173ZZ0082/NF5";"2007-09-02";"40.02"
"1173ZZ0082/NF5";"2007-09-03";"39.9"
"1173ZZ0082/NF5";"2007-09-04";"39.77"
"1173ZZ0082/NF5";"2007-09-05";"39.6"
"1173ZZ0082/NF5";"2007-09-06";"39.33"
"1173ZZ0082/NF5";"2007-09-07";"39.22"
"1173ZZ0082/NF5";"2007-09-08";"39.23"
"1173ZZ0082/NF5";"2007-09-09";"39.27"
"1173ZZ0082/NF5";"2007-09-10";"39.4"
"1173ZZ0082/NF5";"2007-09-11";"39.97"
"1173ZZ0082/NF5";"2007-09-12";"39.87"
"1173ZZ0082/NF5";"2007-09-13";"39.85"
"1173ZZ0082/NF5";"2007-09-14";"39.73"
"1173ZZ0082/NF5";"2007-09-15";"39.44"
"1173ZZ0082/NF5";"2007-09-16";"39.32"
"1173ZZ0082/NF5";"2007-09-17";"39.34"
"1173ZZ0082/NF5";"2007-09-18";"39.37"
"1173ZZ0082/NF5";"2007-09-19";"39.44"
"1173ZZ0082/NF5";"2007-09-20";"39.52"
"1173ZZ0082/NF5";"2007-09-21";"39.55"
"1173ZZ0082/NF5";"2007-09-22";"39.58"
"1173ZZ0082/NF5";"2007-09-23";"39.62"
"1173ZZ0082/NF5";"2007-09-24";"39.59"
"1173ZZ0082/NF5";"2007-09-25";"39.89"
"1173ZZ0082/NF5";"2007-09-26";"40.08"
"1173ZZ0082/NF5";"2007-09-27";"40.15"
"1173ZZ0082/NF5";"2007-09-28";"40.18"
"1173ZZ0082/NF5";"2007-09-29";"40.1"
"1173ZZ0082/NF5";"2007-09-30";"39.84"
"1173ZZ0082/NF5";"2007-10-01";"39.62"
"1173ZZ0082/NF5";"2007-10-02";"39.48"
"1173ZZ0082/NF5";"2007-10-03";"39.45"
"1173ZZ0082/NF5";"2007-10-04";"39.46"
"1173ZZ0082/NF5";"2007-10-05";"39.47"
"1173ZZ0082/NF5";"2007-10-06";"39.46"
"1173ZZ0082/NF5";"2007-10-07";"39.47"
"1173ZZ0082/NF5";"2007-10-08";"39.53"
"1173ZZ0082/NF5";"2007-10-09";"39.59"
"1173ZZ0082/NF5";"2007-10-10";"39.59"
"1173ZZ0082/NF5";"2007-10-11";"39.61"
"1173ZZ0082/NF5";"2007-10-12";"39.56"
"1173ZZ0082/NF5";"2007-10-13";"39.52"
"1173ZZ0082/NF5";"2007-10-14";"39.52"
"1173ZZ0082/NF5";"2007-10-15";"39.52"
"1173ZZ0082/NF5";"2007-10-16";"39.57"
"1173ZZ0082/NF5";"2007-10-17";"39.63"
"1173ZZ0082/NF5";"2007-10-18";"39.65"
"1173ZZ0082/NF5";"2007-10-19";"39.7"
"1173ZZ0082/NF5";"2007-10-20";"39.79"
"1173ZZ0082/NF5";"2007-10-21";"39.77"
"1173ZZ0082/NF5";"2007-10-22";"39.76"
"1173ZZ0082/NF5";"2007-10-23";"39.74"
"1173ZZ0082/NF5";"2007-10-24";"39.76"
"1173ZZ0082/NF5";"2007-10-25";"39.82"
"1173ZZ0082/NF5";"2007-10-26";"39.83"
"1173ZZ0082/NF5";"2007-10-27";"40.51"
"1173ZZ0082/NF5";"2007-10-28";"40.41"
"1173ZZ0082/NF5";"2007-10-29";"40.34"
"1173ZZ0082/NF5";"2007-10-30";"40.4"
"1173ZZ0082/NF5";"2007-10-31";"40.38"
"1173ZZ0082/NF5";"2007-11-01";"40.3"
"1173ZZ0082/NF5";"2007-11-02";"40.17"
"1173ZZ0082/NF5";"2007-11-03";"39.99"
"1173ZZ0082/NF5";"2007-11-04";"39.86"
"1173ZZ0082/NF5";"2007-11-05";"39.76"
"1173ZZ0082/NF5";"2007-11-06";"39.73"
"1173ZZ0082/NF5";"2007-11-07";"39.72"
"1173ZZ0082/NF5";"2007-11-08";"39.71"
"1173ZZ0082/NF5";"2007-11-09";"39.71"
"1173ZZ0082/NF5";"2007-11-10";"39.72"
"1173ZZ0082/NF5";"2007-11-11";"39.74"
"1173ZZ0082/NF5";"2007-11-12";"39.76"
"1173ZZ0082/NF5";"2007-11-13";"39.8"
"1173ZZ0082/NF5";"2007-11-14";"39.83"
"1173ZZ0082/NF5";"2007-11-15";"39.84"
"1173ZZ0082/NF5";"2007-11-16";"39.87"
"1173ZZ0082/NF5";"2007-11-17";"39.92"
"1173ZZ0082/NF5";"2007-11-18";"39.96"
"1173ZZ0082/NF5";"2007-11-19";"40.0"
"1173ZZ0082/NF5";"2007-11-20";"40.02"
"1173ZZ0082/NF5";"2007-11-21";"40.08"
"1173ZZ0082/NF5";"2007-11-22";"40.1"
"1173ZZ0082/NF5";"2007-11-23";"40.02"
"1173ZZ0082/NF5";"2007-11-24";"40.03"
"1173ZZ0082/NF5";"2007-11-25";"40.03"
"1173ZZ0082/NF5";"2007-11-26";"40.08"
"1173ZZ0082/NF5";"2007-11-27";"40.1"
"1173ZZ0082/NF5";"2007-11-28";"40.13"
"1173ZZ0082/NF5";"2007-11-29";"40.16"
"1173ZZ0082/NF5";"2007-11-30";"40.62"
"1173ZZ0082/NF5";"2007-12-01";"40.64"
"1173ZZ0082/NF5";"2007-12-02";"40.7"
