"code_bss";"date_mesure";"niveau_nappe_eau"
"05986X0105/P16-02";"2006-08-29";"212.02"
"05986X0105/P16-02";"2006-08-30";"212.02"
"05986X0105/P16-02";"2006-08-31";"212.02"
"05986X0105/P16-02";"2006-09-01";"212.02"
"05986X0105/P16-02";"2006-09-02";"212.02"
"05986X0105/P16-02";"2006-09-03";"212.02"
"05986X0105/P16-02";"2006-09-04";"212.03"
"05986X0105/P16-02";"2006-09-05";"212.03"
"05986X0105/P16-02";"2006-09-06";"212.03"
"05986X0105/P16-02";"2006-09-07";"212.03"
"05986X0105/P16-02";"2006-09-08";"212.03"
"05986X0105/P16-02";"2006-09-09";"212.03"
"05986X0105/P16-02";"2006-09-10";"212.03"
"05986X0105/P16-02";"2006-09-11";"212.03"
"05986X0105/P16-02";"2006-09-12";"212.03"
"05986X0105/P16-02";"2006-09-13";"212.03"
"05986X0105/P16-02";"2006-09-14";"212.03"
"05986X0105/P16-02";"2006-09-15";"212.03"
"05986X0105/P16-02";"2006-09-16";"212.03"
"05986X0105/P16-02";"2006-09-17";"212.03"
"05986X0105/P16-02";"2006-09-18";"212.03"
"05986X0105/P16-02";"2006-09-19";"212.03"
"05986X0105/P16-02";"2006-09-20";"212.03"
"05986X0105/P16-02";"2006-09-21";"212.03"
"05986X0105/P16-02";"2006-09-22";"212.04"
"05986X0105/P16-02";"2006-09-23";"212.04"
"05986X0105/P16-02";"2006-09-24";"212.05"
"05986X0105/P16-02";"2006-09-25";"212.06"
"05986X0105/P16-02";"2006-09-26";"212.07"
"05986X0105/P16-02";"2006-09-27";"212.09"
"05986X0105/P16-02";"2006-09-28";"212.1"
"05986X0105/P16-02";"2006-09-29";"212.11"
"05986X0105/P16-02";"2006-09-30";"212.12"
"05986X0105/P16-02";"2006-10-01";"212.13"
"05986X0105/P16-02";"2006-10-02";"212.13"
"05986X0105/P16-02";"2006-10-03";"212.14"
"05986X0105/P16-02";"2006-10-04";"212.15"
"05986X0105/P16-02";"2006-10-05";"212.16"
"05986X0105/P16-02";"2006-10-06";"212.16"
"05986X0105/P16-02";"2006-10-07";"212.18"
"05986X0105/P16-02";"2006-10-08";"212.18"
"05986X0105/P16-02";"2006-10-09";"212.2"
"05986X0105/P16-02";"2006-10-10";"212.21"
"05986X0105/P16-02";"2006-10-11";"212.22"
"05986X0105/P16-02";"2006-10-12";"212.23"
"05986X0105/P16-02";"2006-10-13";"212.24"
"05986X0105/P16-02";"2006-10-14";"212.25"
"05986X0105/P16-02";"2006-10-15";"212.25"
"05986X0105/P16-02";"2006-10-16";"212.26"
"05986X0105/P16-02";"2006-10-17";"212.26"
"05986X0105/P16-02";"2006-10-18";"212.27"
"05986X0105/P16-02";"2006-10-19";"212.27"
"05986X0105/P16-02";"2006-10-20";"212.28"
"05986X0105/P16-02";"2006-10-21";"212.28"
"05986X0105/P16-02";"2006-10-22";"212.29"
