"code_bss";"date_mesure";"niveau_nappe_eau"
"07795X0114/PZEM10";"2007-03-22";"4.94"
"07795X0114/PZEM10";"2007-03-30";"4.96"
"07795X0114/PZEM10";"2007-04-07";"4.94"
"07795X0114/PZEM10";"2007-04-13";"4.93"
"07795X0114/PZEM10";"2007-04-20";"5.01"
"07795X0114/PZEM10";"2007-04-28";"4.89"
"07795X0114/PZEM10";"2007-05-06";"4.87"
"07795X0114/PZEM10";"2007-05-13";"4.92"
"07795X0114/PZEM10";"2007-05-19";"4.95"
"07795X0114/PZEM10";"2007-05-20";"4.95"
"07795X0114/PZEM10";"2007-05-27";"4.99"
"07795X0114/PZEM10";"2007-06-04";"4.91"
"07795X0114/PZEM10";"2007-06-12";"4.87"
"07795X0114/PZEM10";"2007-06-18";"4.99"
"07795X0114/PZEM10";"2007-06-25";"4.91"
"07795X0114/PZEM10";"2007-07-03";"4.87"
"07795X0114/PZEM10";"2007-07-13";"4.83"
"07795X0114/PZEM10";"2007-07-19";"4.7"
"07795X0114/PZEM10";"2007-07-25";"4.66"
"07795X0114/PZEM10";"2007-08-02";"4.61"
"07795X0114/PZEM10";"2007-08-11";"4.55"
"07795X0114/PZEM10";"2007-08-12";"4.53"
"07795X0114/PZEM10";"2007-08-19";"4.44"
"07795X0114/PZEM10";"2007-08-25";"4.51"
"07795X0114/PZEM10";"2007-09-01";"4.56"
"07795X0114/PZEM10";"2007-09-09";"4.47"
"07795X0114/PZEM10";"2007-09-17";"4.5"
"07795X0114/PZEM10";"2007-09-23";"4.44"
"07795X0114/PZEM10";"2007-09-30";"4.56"
"07795X0114/PZEM10";"2007-10-08";"4.47"
"07795X0114/PZEM10";"2007-10-16";"4.51"
"07795X0114/PZEM10";"2007-10-22";"4.51"
"07795X0114/PZEM10";"2007-10-29";"4.61"
"07795X0114/PZEM10";"2007-11-06";"4.53"
"07795X0114/PZEM10";"2007-11-14";"4.6"
"07795X0114/PZEM10";"2007-11-21";"4.7"
"07795X0114/PZEM10";"2007-11-27";"4.66"
"07795X0114/PZEM10";"2007-12-05";"4.66"
"07795X0114/PZEM10";"2007-12-13";"4.69"
"07795X0114/PZEM10";"2007-12-22";"4.73"
"07795X0114/PZEM10";"2007-12-29";"4.71"
"07795X0114/PZEM10";"2008-01-08";"4.75"
"07795X0114/PZEM10";"2008-01-14";"4.81"
"07795X0114/PZEM10";"2008-01-20";"4.79"
"07795X0114/PZEM10";"2008-01-28";"4.81"
"07795X0114/PZEM10";"2008-02-06";"4.89"
"07795X0114/PZEM10";"2008-02-13";"4.9"
"07795X0114/PZEM10";"2008-02-19";"4.96"
"07795X0114/PZEM10";"2008-02-26";"4.95"
"07795X0114/PZEM10";"2008-03-05";"4.94"
"07795X0114/PZEM10";"2008-03-13";"5.03"
"07795X0114/PZEM10";"2008-03-19";"5.04"
"07795X0114/PZEM10";"2008-03-26";"5.08"
"07795X0114/PZEM10";"2008-04-03";"5.01"
"07795X0114/PZEM10";"2008-04-11";"5.13"
"07795X0114/PZEM10";"2008-04-17";"5.13"
"07795X0114/PZEM10";"2008-04-24";"5.06"
"07795X0114/PZEM10";"2008-05-02";"5.09"
"07795X0114/PZEM10";"2008-05-10";"5.1"
"07795X0114/PZEM10";"2008-05-17";"5.08"
"07795X0114/PZEM10";"2008-05-22";"5.1"
"07795X0114/PZEM10";"2008-06-01";"5.2"
"07795X0114/PZEM10";"2008-06-09";"5.2"
"07795X0114/PZEM10";"2008-06-19";"5.22"
"07795X0114/PZEM10";"2008-06-20";"5.2"
"07795X0114/PZEM10";"2008-07-01";"4.99"
