"code_bss";"date_mesure";"niveau_nappe_eau"
"10972X0134/TECH";"1986-09-25";"8.93"
"10972X0134/TECH";"1986-10-21";"9.63"
"10972X0134/TECH";"1986-11-25";"9.78"
"10972X0134/TECH";"1986-12-22";"9.76"
"10972X0134/TECH";"1987-01-26";"9.77"
"10972X0134/TECH";"1987-02-12";"9.78"
"10972X0134/TECH";"1987-02-24";"9.78"
"10972X0134/TECH";"1987-03-05";"9.72"
"10972X0134/TECH";"1987-03-25";"9.78"
"10972X0134/TECH";"1987-04-23";"9.86"
"10972X0134/TECH";"1987-05-21";"9.88"
"10972X0134/TECH";"1987-06-23";"9.84"
"10972X0134/TECH";"1987-07-23";"9.66"
"10972X0134/TECH";"1987-08-25";"9.2"
"10972X0134/TECH";"1987-09-29";"8.82"
"10972X0134/TECH";"1987-10-27";"9.3"
"10972X0134/TECH";"1987-11-24";"9.57"
"10972X0134/TECH";"1987-12-22";"9.72"
"10972X0134/TECH";"1988-01-25";"9.8"
"10972X0134/TECH";"1988-02-24";"9.72"
"10972X0134/TECH";"1988-03-29";"9.62"
"10972X0134/TECH";"1988-04-27";"9.63"
"10972X0134/TECH";"1988-05-30";"9.56"
"10972X0134/TECH";"1988-06-27";"9.36"
"10972X0134/TECH";"1988-07-21";"9.18"
"10972X0134/TECH";"1988-09-06";"8.62"
"10972X0134/TECH";"1988-09-21";"8.54"
"10972X0134/TECH";"1988-10-20";"8.81"
"10972X0134/TECH";"1988-11-21";"9.16"
"10972X0134/TECH";"1988-12-21";"9.27"
"10972X0134/TECH";"1989-01-19";"9.33"
"10972X0134/TECH";"1989-02-21";"9.03"
"10972X0134/TECH";"1989-03-22";"9.09"
"10972X0134/TECH";"1989-04-24";"9.0"
"10972X0134/TECH";"1989-05-29";"9.17"
"10972X0134/TECH";"1989-06-20";"9.26"
"10972X0134/TECH";"1989-08-24";"8.4"
"10972X0134/TECH";"1989-10-03";"8.25"
"10972X0134/TECH";"1989-11-20";"9.14"
"10972X0134/TECH";"1989-12-06";"9.23"
"10972X0134/TECH";"1990-01-30";"9.45"
"10972X0134/TECH";"1990-02-27";"9.47"
"10972X0134/TECH";"1990-03-14";"9.5"
"10972X0134/TECH";"1990-04-20";"9.31"
"10972X0134/TECH";"1990-05-18";"9.41"
"10972X0134/TECH";"1990-06-02";"9.42"
"10972X0134/TECH";"1990-06-21";"9.45"
"10972X0134/TECH";"1990-07-02";"9.43"
"10972X0134/TECH";"1990-07-16";"9.31"
"10972X0134/TECH";"1990-08-04";"9.1"
"10972X0134/TECH";"1990-08-27";"8.85"
"10972X0134/TECH";"1990-09-13";"8.82"
"10972X0134/TECH";"1990-10-03";"8.88"
"10972X0134/TECH";"1990-10-25";"9.1"
"10972X0134/TECH";"1990-11-16";"9.16"
"10972X0134/TECH";"1990-12-17";"9.2"
"10972X0134/TECH";"1991-01-04";"9.22"
"10972X0134/TECH";"1991-01-23";"9.21"
"10972X0134/TECH";"1991-02-28";"9.3"
"10972X0134/TECH";"1991-03-28";"9.37"
"10972X0134/TECH";"1991-04-29";"9.4"
"10972X0134/TECH";"1991-05-31";"9.47"
"10972X0134/TECH";"1991-06-26";"9.41"
"10972X0134/TECH";"1991-07-12";"9.3"
"10972X0134/TECH";"1991-08-02";"9.0"
"10972X0134/TECH";"1991-08-26";"8.39"
"10972X0134/TECH";"1991-09-05";"8.32"
"10972X0134/TECH";"1991-10-03";"8.26"
"10972X0134/TECH";"1991-10-30";"8.55"
"10972X0134/TECH";"1991-11-25";"8.83"
"10972X0134/TECH";"1991-12-03";"9.38"
"10972X0134/TECH";"1991-12-09";"9.15"
"10972X0134/TECH";"1991-12-30";"8.99"
"10972X0134/TECH";"1992-01-06";"9.03"
"10972X0134/TECH";"1992-01-28";"9.47"
"10972X0134/TECH";"1992-02-20";"9.45"
"10972X0134/TECH";"1992-03-26";"9.22"
"10972X0134/TECH";"1992-04-17";"9.4"
"10972X0134/TECH";"1992-04-29";"9.44"
"10972X0134/TECH";"1992-05-15";"9.41"
"10972X0134/TECH";"1992-06-04";"9.52"
"10972X0134/TECH";"1992-06-25";"9.4"
"10972X0134/TECH";"1992-07-15";"9.25"
"10972X0134/TECH";"1992-08-03";"8.95"
"10972X0134/TECH";"1992-08-27";"8.73"
"10972X0134/TECH";"1992-09-07";"8.64"
"10972X0134/TECH";"1992-09-29";"8.8"
"10972X0134/TECH";"1992-10-16";"9.0"
"10972X0134/TECH";"1992-11-03";"8.98"
"10972X0134/TECH";"1992-11-24";"9.12"
"10972X0134/TECH";"1992-12-08";"9.16"
"10972X0134/TECH";"1992-12-23";"9.2"
"10972X0134/TECH";"1993-01-07";"9.41"
"10972X0134/TECH";"1993-01-22";"9.48"
"10972X0134/TECH";"1993-02-03";"9.5"
"10972X0134/TECH";"1993-02-24";"9.65"
"10972X0134/TECH";"1993-03-09";"9.66"
"10972X0134/TECH";"1993-03-31";"9.72"
"10972X0134/TECH";"1993-04-13";"9.7"
"10972X0134/TECH";"1993-04-26";"9.66"
"10972X0134/TECH";"1993-05-12";"9.63"
"10972X0134/TECH";"1993-06-02";"9.54"
"10972X0134/TECH";"1993-06-18";"9.5"
"10972X0134/TECH";"1993-07-02";"9.49"
"10972X0134/TECH";"1993-07-15";"9.34"
"10972X0134/TECH";"1993-07-29";"9.19"
"10972X0134/TECH";"1993-08-21";"8.79"
"10972X0134/TECH";"1993-09-03";"8.63"
"10972X0134/TECH";"1993-09-25";"8.6"
"10972X0134/TECH";"1993-10-05";"8.62"
"10972X0134/TECH";"1993-10-20";"8.66"
"10972X0134/TECH";"1993-11-05";"9.26"
"10972X0134/TECH";"1993-11-24";"9.15"
"10972X0134/TECH";"1993-12-06";"9.2"
"10972X0134/TECH";"1993-12-22";"9.4"
"10972X0134/TECH";"1994-01-13";"9.47"
"10972X0134/TECH";"1994-02-03";"9.47"
"10972X0134/TECH";"1994-02-21";"9.45"
"10972X0134/TECH";"1994-03-07";"9.35"
"10972X0134/TECH";"1994-03-23";"9.27"
"10972X0134/TECH";"1994-04-06";"9.22"
"10972X0134/TECH";"1994-04-26";"9.16"
"10972X0134/TECH";"1994-05-06";"9.2"
"10972X0134/TECH";"1994-05-25";"9.26"
"10972X0134/TECH";"1994-06-09";"9.2"
"10972X0134/TECH";"1994-06-23";"9.05"
"10972X0134/TECH";"1994-07-12";"8.93"
"10972X0134/TECH";"1994-08-05";"8.62"
"10972X0134/TECH";"1994-08-30";"8.22"
"10972X0134/TECH";"1994-09-20";"8.35"
"10972X0134/TECH";"1994-10-04";"8.45"
"10972X0134/TECH";"1994-10-13";"8.71"
"10972X0134/TECH";"1994-11-09";"9.09"
"10972X0134/TECH";"1994-11-25";"9.2"
"10972X0134/TECH";"1994-12-09";"9.32"
"10972X0134/TECH";"1994-12-22";"9.35"
"10972X0134/TECH";"1995-01-16";"9.41"
"10972X0134/TECH";"1995-02-03";"9.44"
"10972X0134/TECH";"1995-02-28";"9.37"
"10972X0134/TECH";"1995-04-10";"9.34"
"10972X0134/TECH";"1995-05-05";"9.28"
"10972X0134/TECH";"1995-06-08";"9.1"
"10972X0134/TECH";"1995-07-07";"9.01"
"10972X0134/TECH";"1995-07-24";"8.77"
"10972X0134/TECH";"1995-08-07";"8.54"
"10972X0134/TECH";"1995-08-27";"8.49"
"10972X0134/TECH";"1995-09-13";"8.41"
"10972X0134/TECH";"1995-10-01";"8.38"
"10972X0134/TECH";"1995-10-18";"8.36"
"10972X0134/TECH";"1995-11-23";"8.58"
"10972X0134/TECH";"1995-12-19";"9.18"
"10972X0134/TECH";"1996-01-18";"9.27"
"10972X0134/TECH";"1996-02-06";"9.75"
"10972X0134/TECH";"1996-03-05";"9.54"
"10972X0134/TECH";"1996-03-18";"9.56"
"10972X0134/TECH";"1996-04-17";"9.53"
"10972X0134/TECH";"1996-05-20";"9.67"
"10972X0134/TECH";"1996-06-18";"9.3"
"10972X0134/TECH";"1996-07-24";"8.65"
"10972X0134/TECH";"1996-08-29";"8.3"
"10972X0134/TECH";"1996-09-26";"8.43"
"10972X0134/TECH";"1996-10-23";"8.74"
"10972X0134/TECH";"1996-11-21";"9.01"
"10972X0134/TECH";"1996-12-23";"9.24"
"10972X0134/TECH";"1997-01-27";"9.29"
"10972X0134/TECH";"1997-02-25";"9.37"
"10972X0134/TECH";"1997-03-12";"9.35"
"10972X0134/TECH";"1997-04-10";"9.19"
"10972X0134/TECH";"1997-05-12";"9.19"
"10972X0134/TECH";"1997-06-05";"9.28"
"10972X0134/TECH";"1997-07-10";"9.24"
"10972X0134/TECH";"1997-08-07";"8.48"
"10972X0134/TECH";"1997-09-12";"8.39"
"10972X0134/TECH";"1997-10-16";"8.4"
"10972X0134/TECH";"1997-11-20";"8.59"
"10972X0134/TECH";"1997-12-22";"8.8"
"10972X0134/TECH";"1998-01-26";"8.82"
"10972X0134/TECH";"1998-03-04";"8.89"
"10972X0134/TECH";"1998-04-10";"8.81"
"10972X0134/TECH";"1998-06-11";"8.73"
"10972X0134/TECH";"1998-07-17";"8.18"
"10972X0134/TECH";"1998-08-26";"7.78"
"10972X0134/TECH";"1998-09-16";"7.81"
"10972X0134/TECH";"1998-10-20";"8.33"
"10972X0134/TECH";"1998-11-25";"8.56"
"10972X0134/TECH";"1998-12-30";"8.65"
"10972X0134/TECH";"1999-01-05";"8.75"
"10972X0134/TECH";"1999-01-21";"8.81"
"10972X0134/TECH";"1999-02-16";"8.7"
"10972X0134/TECH";"1999-03-10";"8.68"
"10972X0134/TECH";"1999-03-22";"8.58"
"10972X0134/TECH";"1999-04-30";"8.71"
"10972X0134/TECH";"1999-05-10";"8.91"
"10972X0134/TECH";"1999-06-03";"8.9"
"10972X0134/TECH";"1999-07-02";"8.61"
"10972X0134/TECH";"1999-08-03";"8.13"
"10972X0134/TECH";"1999-08-05";"8.11"
"10972X0134/TECH";"1999-09-06";"8.04"
"10972X0134/TECH";"1999-09-07";"8.01"
"10972X0134/TECH";"1999-10-13";"8.15"
"10972X0134/TECH";"1999-11-10";"8.44"
"10972X0134/TECH";"1999-12-15";"8.73"
"10972X0134/TECH";"2000-01-07";"8.76"
"10972X0134/TECH";"2000-03-30";"8.81"
"10972X0134/TECH";"2000-03-31";"8.81"
"10972X0134/TECH";"2000-04-01";"8.81"
"10972X0134/TECH";"2000-04-02";"8.81"
"10972X0134/TECH";"2000-04-03";"8.83"
"10972X0134/TECH";"2000-04-04";"8.83"
"10972X0134/TECH";"2000-04-05";"8.82"
"10972X0134/TECH";"2000-04-06";"8.81"
"10972X0134/TECH";"2000-04-07";"8.81"
