"code_bss";"date_mesure";"niveau_nappe_eau"
"09735X0222/PZ_BA";"2012-05-10";"79.63"
"09735X0222/PZ_BA";"2012-05-11";"79.63"
"09735X0222/PZ_BA";"2012-05-12";"79.64"
"09735X0222/PZ_BA";"2012-05-13";"79.66"
"09735X0222/PZ_BA";"2012-05-14";"79.66"
"09735X0222/PZ_BA";"2012-05-15";"79.6"
"09735X0222/PZ_BA";"2012-05-16";"79.55"
"09735X0222/PZ_BA";"2012-05-17";"79.49"
"09735X0222/PZ_BA";"2012-05-18";"79.49"
"09735X0222/PZ_BA";"2012-05-19";"79.47"
"09735X0222/PZ_BA";"2012-05-20";"79.45"
"09735X0222/PZ_BA";"2012-05-21";"79.6"
"09735X0222/PZ_BA";"2012-05-22";"79.68"
"09735X0222/PZ_BA";"2012-05-23";"79.62"
"09735X0222/PZ_BA";"2012-05-24";"79.58"
"09735X0222/PZ_BA";"2012-05-25";"79.58"
"09735X0222/PZ_BA";"2012-05-26";"79.62"
"09735X0222/PZ_BA";"2012-05-27";"79.62"
"09735X0222/PZ_BA";"2012-05-28";"79.61"
"09735X0222/PZ_BA";"2012-05-29";"79.65"
"09735X0222/PZ_BA";"2012-05-30";"79.62"
"09735X0222/PZ_BA";"2012-05-31";"79.62"
"09735X0222/PZ_BA";"2012-06-01";"79.58"
"09735X0222/PZ_BA";"2012-06-02";"79.51"
"09735X0222/PZ_BA";"2012-06-03";"79.48"
"09735X0222/PZ_BA";"2012-06-04";"79.47"
"09735X0222/PZ_BA";"2012-06-05";"79.43"
"09735X0222/PZ_BA";"2012-06-06";"79.4"
"09735X0222/PZ_BA";"2012-06-07";"79.36"
"09735X0222/PZ_BA";"2012-06-08";"79.35"
"09735X0222/PZ_BA";"2012-06-09";"79.32"
"09735X0222/PZ_BA";"2012-06-10";"79.31"
"09735X0222/PZ_BA";"2012-06-11";"79.31"
"09735X0222/PZ_BA";"2012-06-12";"79.27"
"09735X0222/PZ_BA";"2012-06-13";"79.23"
"09735X0222/PZ_BA";"2012-06-14";"79.22"
"09735X0222/PZ_BA";"2012-06-15";"79.21"
"09735X0222/PZ_BA";"2012-06-16";"79.2"
"09735X0222/PZ_BA";"2012-06-17";"79.16"
"09735X0222/PZ_BA";"2012-06-18";"79.16"
"09735X0222/PZ_BA";"2012-06-19";"79.13"
"09735X0222/PZ_BA";"2012-06-20";"79.13"
"09735X0222/PZ_BA";"2012-06-21";"79.14"
"09735X0222/PZ_BA";"2012-06-22";"79.12"
"09735X0222/PZ_BA";"2012-06-23";"79.07"
"09735X0222/PZ_BA";"2012-06-24";"79.06"
"09735X0222/PZ_BA";"2012-06-25";"79.08"
"09735X0222/PZ_BA";"2012-06-26";"79.07"
"09735X0222/PZ_BA";"2012-06-27";"79.03"
"09735X0222/PZ_BA";"2012-06-28";"79.01"
"09735X0222/PZ_BA";"2012-06-29";"79.0"
"09735X0222/PZ_BA";"2012-06-30";"78.99"
"09735X0222/PZ_BA";"2012-07-01";"78.98"
"09735X0222/PZ_BA";"2012-07-02";"79.01"
"09735X0222/PZ_BA";"2012-07-03";"78.99"
"09735X0222/PZ_BA";"2012-07-04";"78.97"
"09735X0222/PZ_BA";"2012-07-05";"78.95"
"09735X0222/PZ_BA";"2012-07-06";"78.89"
"09735X0222/PZ_BA";"2012-07-07";"78.9"
"09735X0222/PZ_BA";"2012-07-08";"78.87"
"09735X0222/PZ_BA";"2012-07-09";"78.89"
"09735X0222/PZ_BA";"2012-07-10";"78.88"
"09735X0222/PZ_BA";"2012-07-11";"78.87"
"09735X0222/PZ_BA";"2012-07-12";"78.83"
"09735X0222/PZ_BA";"2012-07-13";"78.82"
"09735X0222/PZ_BA";"2012-07-14";"78.82"
"09735X0222/PZ_BA";"2012-07-15";"78.81"
"09735X0222/PZ_BA";"2012-07-16";"78.81"
"09735X0222/PZ_BA";"2012-07-17";"78.79"
"09735X0222/PZ_BA";"2012-07-18";"78.78"
"09735X0222/PZ_BA";"2012-07-19";"78.77"
"09735X0222/PZ_BA";"2012-07-20";"78.79"
"09735X0222/PZ_BA";"2012-07-21";"78.81"
"09735X0222/PZ_BA";"2012-07-22";"78.81"
"09735X0222/PZ_BA";"2012-07-23";"78.84"
"09735X0222/PZ_BA";"2012-07-24";"78.85"
"09735X0222/PZ_BA";"2012-07-25";"78.7"
"09735X0222/PZ_BA";"2012-07-26";"78.67"
"09735X0222/PZ_BA";"2012-07-27";"78.59"
"09735X0222/PZ_BA";"2012-07-28";"78.57"
"09735X0222/PZ_BA";"2012-07-29";"78.55"
"09735X0222/PZ_BA";"2012-07-30";"78.55"
"09735X0222/PZ_BA";"2012-07-31";"78.55"
"09735X0222/PZ_BA";"2012-08-01";"78.57"
"09735X0222/PZ_BA";"2012-08-02";"78.72"
"09735X0222/PZ_BA";"2012-08-03";"79.02"
"09735X0222/PZ_BA";"2012-08-04";"79.03"
"09735X0222/PZ_BA";"2012-08-05";"79.02"
"09735X0222/PZ_BA";"2012-08-06";"79.04"
