"code_bss";"date_mesure";"niveau_nappe_eau"
"03963X0039/P";"1997-03-25";"110.09"
"03963X0039/P";"1997-04-01";"110.1"
"03963X0039/P";"1997-04-05";"110.12"
"03963X0039/P";"1997-04-09";"110.12"
"03963X0039/P";"1997-04-16";"110.1"
"03963X0039/P";"1997-04-23";"110.08"
"03963X0039/P";"1997-04-30";"110.07"
"03963X0039/P";"1997-05-07";"110.05"
"03963X0039/P";"1997-05-14";"110.03"
"03963X0039/P";"1997-05-18";"110.01"
"03963X0039/P";"1997-05-23";"110.01"
"03963X0039/P";"1997-05-30";"109.76"
"03963X0039/P";"1997-06-06";"109.52"
"03963X0039/P";"1997-06-11";"109.27"
"03963X0039/P";"1997-06-17";"109.13"
"03963X0039/P";"1997-06-24";"109.32"
"03963X0039/P";"1997-07-01";"109.52"
"03963X0039/P";"1997-07-08";"109.71"
"03963X0039/P";"1997-07-15";"109.91"
"03963X0039/P";"1997-07-19";"110.1"
"03963X0039/P";"1997-07-24";"110.16"
"03963X0039/P";"1997-07-31";"110.17"
"03963X0039/P";"1997-08-07";"110.18"
"03963X0039/P";"1997-08-13";"110.18"
"03963X0039/P";"1997-08-19";"110.19"
"03963X0039/P";"1997-08-26";"110.18"
"03963X0039/P";"1997-09-02";"110.18"
"03963X0039/P";"1997-09-09";"110.17"
"03963X0039/P";"1997-09-16";"110.16"
"03963X0039/P";"1997-09-21";"110.15"
"03963X0039/P";"1997-09-26";"110.15"
"03963X0039/P";"1997-10-03";"110.15"
"03963X0039/P";"1997-10-08";"110.15"
"03963X0039/P";"1997-10-14";"110.15"
"03963X0039/P";"1997-10-21";"110.15"
"03963X0039/P";"1997-10-28";"110.14"
"03963X0039/P";"1997-11-04";"110.14"
"03963X0039/P";"1997-11-11";"110.14"
"03963X0039/P";"1997-11-17";"110.13"
"03963X0039/P";"1997-11-24";"110.13"
"03963X0039/P";"1998-10-07";"110.18"
"03963X0039/P";"1998-10-14";"110.19"
"03963X0039/P";"1998-10-21";"110.2"
"03963X0039/P";"1998-10-28";"110.17"
"03963X0039/P";"1998-11-04";"110.14"
"03963X0039/P";"1998-11-11";"110.11"
"03963X0039/P";"1998-11-17";"110.08"
"03963X0039/P";"1998-11-24";"110.05"
"03963X0039/P";"1998-12-01";"110.04"
"03963X0039/P";"1998-12-08";"110.03"
"03963X0039/P";"1998-12-15";"110.01"
"03963X0039/P";"1998-12-19";"110.0"
"03963X0039/P";"1998-12-23";"110.0"
"03963X0039/P";"1998-12-30";"110.04"
"03963X0039/P";"1999-01-06";"110.08"
"03963X0039/P";"1999-01-12";"110.12"
"03963X0039/P";"1999-01-19";"110.15"
"03963X0039/P";"1999-01-26";"110.16"
