"code_bss";"date_mesure";"niveau_nappe_eau"
"02465X0061/F";"2005-02-17";"75.88"
"02465X0061/F";"2005-02-18";"75.87"
"02465X0061/F";"2005-02-19";"75.88"
"02465X0061/F";"2005-02-20";"75.88"
"02465X0061/F";"2005-02-21";"75.88"
"02465X0061/F";"2005-02-22";"75.88"
"02465X0061/F";"2005-02-23";"75.86"
"02465X0061/F";"2005-02-24";"75.84"
"02465X0061/F";"2005-02-25";"75.84"
"02465X0061/F";"2005-02-26";"75.82"
"02465X0061/F";"2005-02-27";"75.8"
"02465X0061/F";"2005-02-28";"75.77"
"02465X0061/F";"2005-03-01";"75.78"
"02465X0061/F";"2005-03-02";"75.82"
"02465X0061/F";"2005-03-03";"75.81"
"02465X0061/F";"2005-03-04";"75.78"
"02465X0061/F";"2005-03-05";"75.78"
"02465X0061/F";"2005-03-06";"75.77"
"02465X0061/F";"2005-03-07";"75.74"
"02465X0061/F";"2005-03-08";"75.73"
"02465X0061/F";"2005-03-09";"75.73"
"02465X0061/F";"2005-03-10";"75.73"
"02465X0061/F";"2005-03-11";"75.75"
"02465X0061/F";"2005-03-12";"75.78"
"02465X0061/F";"2005-03-13";"75.79"
"02465X0061/F";"2005-03-14";"75.79"
"02465X0061/F";"2005-03-15";"75.77"
"02465X0061/F";"2005-03-16";"75.75"
"02465X0061/F";"2005-03-17";"75.72"
"02465X0061/F";"2005-03-18";"75.7"
"02465X0061/F";"2005-03-19";"75.71"
"02465X0061/F";"2005-03-20";"75.73"
"02465X0061/F";"2005-03-21";"75.75"
"02465X0061/F";"2005-03-22";"75.76"
"02465X0061/F";"2005-03-23";"75.74"
"02465X0061/F";"2005-03-24";"75.72"
"02465X0061/F";"2005-03-25";"75.71"
"02465X0061/F";"2005-03-26";"75.72"
"02465X0061/F";"2005-03-27";"75.74"
"02465X0061/F";"2005-03-28";"75.72"
"02465X0061/F";"2005-03-29";"75.72"
"02465X0061/F";"2005-03-30";"75.7"
"02465X0061/F";"2005-03-31";"75.68"
"02465X0061/F";"2005-04-01";"75.66"
"02465X0061/F";"2005-04-02";"75.67"
"02465X0061/F";"2005-04-03";"75.67"
"02465X0061/F";"2005-04-04";"75.66"
"02465X0061/F";"2005-04-05";"75.65"
"02465X0061/F";"2005-04-06";"75.66"
"02465X0061/F";"2005-04-07";"75.68"
"02465X0061/F";"2005-04-08";"75.7"
"02465X0061/F";"2005-04-09";"75.68"
"02465X0061/F";"2005-04-10";"75.66"
"02465X0061/F";"2005-04-11";"75.66"
"02465X0061/F";"2005-04-12";"75.67"
"02465X0061/F";"2005-04-13";"75.7"
"02465X0061/F";"2005-04-14";"75.74"
"02465X0061/F";"2005-04-15";"75.76"
"02465X0061/F";"2005-04-16";"75.76"
"02465X0061/F";"2005-04-17";"75.77"
"02465X0061/F";"2005-04-18";"75.79"
"02465X0061/F";"2005-04-19";"75.79"
"02465X0061/F";"2005-04-20";"75.78"
"02465X0061/F";"2005-04-21";"75.76"
"02465X0061/F";"2005-04-22";"75.76"
"02465X0061/F";"2005-04-23";"75.78"
"02465X0061/F";"2005-04-24";"75.81"
"02465X0061/F";"2005-04-25";"75.83"
"02465X0061/F";"2005-04-26";"75.86"
"02465X0061/F";"2005-04-27";"75.89"
"02465X0061/F";"2005-04-28";"75.92"
"02465X0061/F";"2005-04-29";"75.95"
"02465X0061/F";"2005-04-30";"75.97"
"02465X0061/F";"2005-05-01";"76.0"
"02465X0061/F";"2005-05-02";"76.03"
"02465X0061/F";"2005-05-03";"76.03"
"02465X0061/F";"2005-05-04";"76.03"
"02465X0061/F";"2005-05-05";"76.01"
"02465X0061/F";"2005-05-06";"76.01"
"02465X0061/F";"2005-05-07";"76.02"
"02465X0061/F";"2005-05-08";"76.02"
"02465X0061/F";"2005-05-09";"76.02"
"02465X0061/F";"2005-05-10";"76.02"
"02465X0061/F";"2005-05-11";"75.99"
"02465X0061/F";"2005-05-12";"75.98"
"02465X0061/F";"2005-05-13";"75.98"
"02465X0061/F";"2005-05-14";"75.97"
"02465X0061/F";"2005-05-15";"75.96"
"02465X0061/F";"2005-05-16";"75.96"
"02465X0061/F";"2005-05-17";"75.97"
"02465X0061/F";"2005-05-18";"75.97"
"02465X0061/F";"2005-05-19";"75.97"
"02465X0061/F";"2005-05-20";"75.98"
"02465X0061/F";"2005-05-21";"75.99"
"02465X0061/F";"2005-05-22";"75.99"
"02465X0061/F";"2005-05-23";"75.97"
"02465X0061/F";"2005-05-24";"75.96"
"02465X0061/F";"2005-05-25";"75.95"
"02465X0061/F";"2005-05-26";"75.95"
"02465X0061/F";"2005-05-27";"75.96"
"02465X0061/F";"2005-05-28";"75.95"
"02465X0061/F";"2005-05-29";"75.94"
"02465X0061/F";"2005-05-30";"75.93"
"02465X0061/F";"2005-05-31";"75.92"
"02465X0061/F";"2005-06-01";"75.93"
"02465X0061/F";"2005-06-02";"75.95"
"02465X0061/F";"2005-06-03";"75.97"
"02465X0061/F";"2005-06-04";"75.97"
"02465X0061/F";"2005-06-05";"75.95"
"02465X0061/F";"2005-06-06";"75.94"
"02465X0061/F";"2005-06-07";"75.9"
"02465X0061/F";"2005-06-08";"75.88"
"02465X0061/F";"2005-06-09";"75.87"
"02465X0061/F";"2005-06-10";"75.88"
