"code_bss";"date_mesure";"niveau_nappe_eau"
"08791X0031/P3";"2007-12-05";"59.85"
"08791X0031/P3";"2007-12-12";"59.82"
"08791X0031/P3";"2007-12-13";"59.82"
"08791X0031/P3";"2007-12-14";"59.82"
"08791X0031/P3";"2007-12-15";"59.82"
"08791X0031/P3";"2007-12-16";"59.82"
"08791X0031/P3";"2007-12-17";"59.81"
"08791X0031/P3";"2007-12-18";"59.82"
"08791X0031/P3";"2007-12-19";"59.82"
"08791X0031/P3";"2007-12-20";"59.81"
"08791X0031/P3";"2007-12-21";"59.81"
"08791X0031/P3";"2007-12-22";"59.82"
"08791X0031/P3";"2007-12-23";"59.81"
"08791X0031/P3";"2007-12-24";"59.81"
"08791X0031/P3";"2007-12-25";"59.79"
"08791X0031/P3";"2007-12-26";"59.8"
"08791X0031/P3";"2007-12-27";"59.8"
"08791X0031/P3";"2007-12-28";"59.81"
"08791X0031/P3";"2007-12-29";"59.79"
"08791X0031/P3";"2007-12-30";"59.78"
"08791X0031/P3";"2007-12-31";"59.78"
"08791X0031/P3";"2008-01-01";"59.78"
"08791X0031/P3";"2008-01-02";"59.8"
"08791X0031/P3";"2008-01-03";"59.79"
"08791X0031/P3";"2008-01-04";"59.8"
"08791X0031/P3";"2008-01-05";"59.77"
"08791X0031/P3";"2008-01-06";"59.78"
"08791X0031/P3";"2008-01-07";"59.82"
"08791X0031/P3";"2008-01-08";"59.82"
"08791X0031/P3";"2008-01-09";"59.82"
"08791X0031/P3";"2008-01-10";"59.81"
"08791X0031/P3";"2008-01-11";"59.81"
"08791X0031/P3";"2008-01-12";"59.81"
"08791X0031/P3";"2008-01-14";"59.81"
"08791X0031/P3";"2008-01-15";"59.81"
"08791X0031/P3";"2008-01-16";"59.82"
"08791X0031/P3";"2008-01-17";"59.83"
"08791X0031/P3";"2008-01-18";"59.85"
"08791X0031/P3";"2008-01-19";"59.9"
"08791X0031/P3";"2008-01-20";"59.9"
"08791X0031/P3";"2008-01-21";"59.88"
"08791X0031/P3";"2008-01-22";"59.88"
"08791X0031/P3";"2008-01-23";"59.87"
"08791X0031/P3";"2008-01-24";"59.87"
"08791X0031/P3";"2008-01-25";"59.88"
"08791X0031/P3";"2008-01-26";"59.86"
"08791X0031/P3";"2008-01-27";"59.88"
"08791X0031/P3";"2008-01-28";"59.86"
"08791X0031/P3";"2008-01-29";"59.87"
"08791X0031/P3";"2008-01-30";"59.86"
"08791X0031/P3";"2008-01-31";"59.87"
"08791X0031/P3";"2008-02-01";"59.86"
"08791X0031/P3";"2008-02-02";"59.87"
"08791X0031/P3";"2008-02-03";"59.87"
"08791X0031/P3";"2008-02-04";"59.87"
"08791X0031/P3";"2008-02-05";"59.87"
"08791X0031/P3";"2008-02-06";"59.87"
"08791X0031/P3";"2008-02-07";"59.86"
"08791X0031/P3";"2008-02-08";"59.87"
"08791X0031/P3";"2008-02-09";"59.86"
"08791X0031/P3";"2008-02-10";"59.86"
"08791X0031/P3";"2008-02-11";"59.86"
"08791X0031/P3";"2008-02-12";"59.86"
"08791X0031/P3";"2008-02-13";"59.85"
"08791X0031/P3";"2008-02-14";"59.85"
"08791X0031/P3";"2008-02-15";"59.85"
"08791X0031/P3";"2008-02-16";"59.85"
"08791X0031/P3";"2008-02-17";"59.84"
"08791X0031/P3";"2008-02-18";"59.84"
"08791X0031/P3";"2008-02-19";"59.84"
"08791X0031/P3";"2008-02-20";"59.84"
"08791X0031/P3";"2008-02-21";"59.83"
"08791X0031/P3";"2008-02-22";"59.83"
"08791X0031/P3";"2008-02-23";"59.83"
"08791X0031/P3";"2008-02-24";"59.83"
"08791X0031/P3";"2008-02-25";"59.82"
"08791X0031/P3";"2008-02-26";"59.82"
