"code_bss";"date_mesure";"niveau_nappe_eau"
"05454X0062/FAEP";"1995-09-14";"154.85"
"05454X0062/FAEP";"1995-09-15";"154.91"
"05454X0062/FAEP";"1995-09-16";"154.92"
"05454X0062/FAEP";"1995-09-17";"154.93"
"05454X0062/FAEP";"1995-09-19";"155.01"
"05454X0062/FAEP";"1995-09-20";"154.97"
"05454X0062/FAEP";"1995-09-21";"154.95"
"05454X0062/FAEP";"1995-09-22";"154.97"
"05454X0062/FAEP";"1995-09-23";"154.99"
"05454X0062/FAEP";"1995-09-24";"155.05"
"05454X0062/FAEP";"1995-09-25";"155.01"
"05454X0062/FAEP";"1995-09-26";"155.02"
"05454X0062/FAEP";"1995-09-27";"155.09"
"05454X0062/FAEP";"1995-09-28";"155.07"
"05454X0062/FAEP";"1995-09-29";"155.05"
"05454X0062/FAEP";"1995-09-30";"155.15"
"05454X0062/FAEP";"1995-10-01";"155.16"
"05454X0062/FAEP";"1995-10-02";"155.19"
"05454X0062/FAEP";"1995-10-03";"155.17"
"05454X0062/FAEP";"1995-10-04";"155.24"
"05454X0062/FAEP";"1995-10-05";"155.19"
"05454X0062/FAEP";"1995-10-06";"155.2"
"05454X0062/FAEP";"1995-10-08";"155.22"
"05454X0062/FAEP";"1995-10-09";"155.19"
"05454X0062/FAEP";"1995-10-10";"155.2"
"05454X0062/FAEP";"1995-10-11";"155.21"
"05454X0062/FAEP";"1995-10-13";"155.23"
"05454X0062/FAEP";"1995-10-14";"155.26"
"05454X0062/FAEP";"1995-10-15";"155.24"
"05454X0062/FAEP";"1995-10-18";"155.22"
"05454X0062/FAEP";"1995-10-19";"155.21"
"05454X0062/FAEP";"1995-10-20";"155.23"
"05454X0062/FAEP";"1995-10-21";"155.26"
"05454X0062/FAEP";"1995-10-22";"155.3"
"05454X0062/FAEP";"1995-10-23";"155.32"
"05454X0062/FAEP";"1995-10-24";"155.34"
"05454X0062/FAEP";"1995-10-25";"155.3"
"05454X0062/FAEP";"1995-10-26";"155.32"
"05454X0062/FAEP";"1995-10-27";"155.26"
"05454X0062/FAEP";"1995-10-28";"155.25"
"05454X0062/FAEP";"1995-10-30";"155.19"
"05454X0062/FAEP";"1995-10-31";"155.13"
"05454X0062/FAEP";"1995-11-01";"155.22"
"05454X0062/FAEP";"1995-11-03";"155.21"
"05454X0062/FAEP";"1995-11-04";"155.16"
"05454X0062/FAEP";"1995-11-05";"155.12"
"05454X0062/FAEP";"1995-11-06";"155.14"
"05454X0062/FAEP";"1995-11-07";"155.19"
"05454X0062/FAEP";"1995-11-08";"155.21"
"05454X0062/FAEP";"1995-11-09";"155.31"
"05454X0062/FAEP";"1995-11-10";"155.35"
"05454X0062/FAEP";"1995-11-11";"155.37"
"05454X0062/FAEP";"1995-11-12";"155.31"
"05454X0062/FAEP";"1995-11-13";"155.24"
"05454X0062/FAEP";"1995-11-14";"155.27"
"05454X0062/FAEP";"1995-11-15";"155.33"
"05454X0062/FAEP";"1995-11-16";"155.34"
"05454X0062/FAEP";"1995-11-17";"155.26"
"05454X0062/FAEP";"1995-11-18";"155.15"
"05454X0062/FAEP";"1995-11-19";"155.13"
"05454X0062/FAEP";"1995-11-20";"155.14"
"05454X0062/FAEP";"1995-11-21";"155.17"
"05454X0062/FAEP";"1995-11-22";"155.13"
"05454X0062/FAEP";"1995-11-23";"155.09"
"05454X0062/FAEP";"1995-11-24";"155.16"
"05454X0062/FAEP";"1995-11-25";"155.2"
"05454X0062/FAEP";"1995-11-26";"155.17"
"05454X0062/FAEP";"1995-11-27";"155.15"
"05454X0062/FAEP";"1995-11-28";"155.1"
"05454X0062/FAEP";"1995-11-30";"155.07"
"05454X0062/FAEP";"1995-12-01";"155.02"
"05454X0062/FAEP";"1995-12-02";"155.03"
"05454X0062/FAEP";"1995-12-03";"155.04"
"05454X0062/FAEP";"1995-12-04";"155.08"
"05454X0062/FAEP";"1995-12-05";"155.05"
"05454X0062/FAEP";"1995-12-06";"155.07"
"05454X0062/FAEP";"1995-12-07";"155.03"
"05454X0062/FAEP";"1995-12-08";"155.02"
"05454X0062/FAEP";"1995-12-09";"154.96"
"05454X0062/FAEP";"1995-12-10";"154.95"
"05454X0062/FAEP";"1995-12-12";"154.98"
"05454X0062/FAEP";"1995-12-13";"154.99"
"05454X0062/FAEP";"1995-12-14";"155.02"
"05454X0062/FAEP";"1995-12-15";"155.01"
"05454X0062/FAEP";"1995-12-16";"155.04"
"05454X0062/FAEP";"1995-12-17";"155.03"
"05454X0062/FAEP";"1995-12-18";"155.0"
"05454X0062/FAEP";"1995-12-19";"155.03"
"05454X0062/FAEP";"1995-12-20";"155.1"
"05454X0062/FAEP";"1995-12-21";"155.14"
"05454X0062/FAEP";"1995-12-22";"155.26"
"05454X0062/FAEP";"1995-12-23";"155.35"
"05454X0062/FAEP";"1995-12-24";"155.34"
"05454X0062/FAEP";"1995-12-26";"155.4"
"05454X0062/FAEP";"1995-12-27";"155.46"
"05454X0062/FAEP";"1995-12-28";"155.62"
"05454X0062/FAEP";"1995-12-29";"155.73"
"05454X0062/FAEP";"1995-12-30";"155.94"
"05454X0062/FAEP";"1995-12-31";"156.05"
"05454X0062/FAEP";"1996-01-01";"156.09"
"05454X0062/FAEP";"1996-01-02";"156.18"
"05454X0062/FAEP";"1996-01-03";"156.14"
"05454X0062/FAEP";"1996-01-04";"156.33"
"05454X0062/FAEP";"1996-01-05";"156.48"
"05454X0062/FAEP";"1996-01-06";"156.65"
"05454X0062/FAEP";"1996-01-07";"156.67"
