"code_bss";"date_mesure";"niveau_nappe_eau"
"03953X0028/P";"2016-10-17";"112.52"
"03953X0028/P";"2016-10-18";"112.51"
"03953X0028/P";"2016-10-19";"112.51"
"03953X0028/P";"2016-10-20";"112.51"
"03953X0028/P";"2016-10-22";"112.5"
"03953X0028/P";"2016-10-23";"112.5"
"03953X0028/P";"2016-10-31";"112.42"
"03953X0028/P";"2016-11-01";"112.42"
"03953X0028/P";"2016-11-02";"112.41"
"03953X0028/P";"2016-11-03";"112.4"
"03953X0028/P";"2016-11-04";"112.41"
"03953X0028/P";"2016-11-05";"112.41"
"03953X0028/P";"2016-11-06";"112.39"
"03953X0028/P";"2016-11-07";"112.38"
"03953X0028/P";"2016-11-08";"112.37"
"03953X0028/P";"2016-11-09";"112.41"
"03953X0028/P";"2016-11-10";"112.37"
"03953X0028/P";"2016-11-11";"112.36"
"03953X0028/P";"2016-11-12";"112.36"
"03953X0028/P";"2016-11-13";"112.37"
"03953X0028/P";"2016-11-14";"112.34"
"03953X0028/P";"2016-11-15";"112.34"
"03953X0028/P";"2016-11-16";"112.36"
"03953X0028/P";"2016-11-17";"112.4"
"03953X0028/P";"2016-11-18";"112.41"
"03953X0028/P";"2016-11-19";"112.39"
"03953X0028/P";"2016-11-20";"112.43"
"03953X0028/P";"2016-11-21";"112.44"
"03953X0028/P";"2016-11-22";"112.42"
"03953X0028/P";"2016-11-23";"112.4"
"03953X0028/P";"2016-11-24";"112.41"
"03953X0028/P";"2016-11-25";"112.4"
"03953X0028/P";"2016-11-26";"112.38"
"03953X0028/P";"2016-11-27";"112.37"
"03953X0028/P";"2016-11-28";"112.35"
"03953X0028/P";"2016-11-29";"112.33"
"03953X0028/P";"2016-11-30";"112.32"
"03953X0028/P";"2016-12-01";"112.32"
"03953X0028/P";"2016-12-02";"112.32"
"03953X0028/P";"2016-12-03";"112.33"
"03953X0028/P";"2016-12-04";"112.31"
"03953X0028/P";"2016-12-05";"112.3"
"03953X0028/P";"2016-12-06";"112.28"
"03953X0028/P";"2016-12-07";"112.27"
"03953X0028/P";"2016-12-08";"112.26"
"03953X0028/P";"2016-12-09";"112.26"
"03953X0028/P";"2016-12-10";"112.25"
"03953X0028/P";"2016-12-11";"112.25"
"03953X0028/P";"2016-12-12";"112.23"
"03953X0028/P";"2016-12-13";"112.23"
"03953X0028/P";"2016-12-14";"112.23"
"03953X0028/P";"2016-12-15";"112.21"
"03953X0028/P";"2016-12-16";"112.21"
"03953X0028/P";"2016-12-17";"112.18"
"03953X0028/P";"2016-12-18";"112.18"
"03953X0028/P";"2016-12-19";"112.19"
"03953X0028/P";"2016-12-20";"112.19"
"03953X0028/P";"2016-12-21";"112.16"
"03953X0028/P";"2016-12-22";"112.16"
"03953X0028/P";"2016-12-23";"112.16"
"03953X0028/P";"2016-12-24";"112.16"
"03953X0028/P";"2016-12-25";"112.15"
"03953X0028/P";"2016-12-26";"112.14"
"03953X0028/P";"2016-12-27";"112.12"
"03953X0028/P";"2016-12-28";"112.12"
"03953X0028/P";"2016-12-29";"112.12"
"03953X0028/P";"2016-12-30";"112.11"
"03953X0028/P";"2016-12-31";"112.11"
"03953X0028/P";"2017-01-01";"112.12"
"03953X0028/P";"2017-01-02";"112.11"
"03953X0028/P";"2017-01-03";"112.09"
"03953X0028/P";"2017-01-04";"112.09"
"03953X0028/P";"2017-01-05";"112.08"
"03953X0028/P";"2017-01-06";"112.06"
"03953X0028/P";"2017-01-07";"112.05"
"03953X0028/P";"2017-01-08";"112.05"
"03953X0028/P";"2017-01-09";"112.06"
"03953X0028/P";"2017-01-10";"112.08"
"03953X0028/P";"2017-01-11";"112.05"
"03953X0028/P";"2017-01-12";"112.09"
"03953X0028/P";"2017-01-13";"112.08"
"03953X0028/P";"2017-01-14";"112.05"
"03953X0028/P";"2017-01-15";"112.06"
"03953X0028/P";"2017-01-16";"112.06"
"03953X0028/P";"2017-01-17";"112.05"
"03953X0028/P";"2017-01-18";"112.05"
"03953X0028/P";"2017-01-19";"112.05"
"03953X0028/P";"2017-01-20";"112.04"
"03953X0028/P";"2017-01-21";"112.04"
"03953X0028/P";"2017-01-22";"112.03"
"03953X0028/P";"2017-01-23";"112.02"
"03953X0028/P";"2017-01-24";"112.01"
"03953X0028/P";"2017-01-25";"112.0"
"03953X0028/P";"2017-01-26";"112.01"
"03953X0028/P";"2017-01-27";"112.01"
"03953X0028/P";"2017-01-28";"112.01"
"03953X0028/P";"2017-01-29";"111.99"
"03953X0028/P";"2017-01-30";"111.99"
"03953X0028/P";"2017-01-31";"111.98"
"03953X0028/P";"2017-02-01";"111.97"
"03953X0028/P";"2017-02-02";"111.98"
"03953X0028/P";"2017-02-03";"111.98"
"03953X0028/P";"2017-02-04";"112.0"
"03953X0028/P";"2017-02-05";"111.99"
"03953X0028/P";"2017-02-06";"111.96"
"03953X0028/P";"2017-02-07";"111.98"
