"code_bss";"date_mesure";"niveau_nappe_eau"
"08276X0085/F1";"1970-04-01";"7.7"
"08276X0085/F1";"1972-09-18";"1.38"
"08276X0085/F1";"1972-09-25";"1.41"
"08276X0085/F1";"1974-01-03";"-0.44"
"08276X0085/F1";"1974-02-08";"-0.33"
"08276X0085/F1";"1974-03-08";"-0.19"
"08276X0085/F1";"1974-04-01";"0.09"
"08276X0085/F1";"1974-05-02";"0.28"
"08276X0085/F1";"1974-06-04";"-0.1"
"08276X0085/F1";"1974-06-28";"-0.6"
"08276X0085/F1";"1974-08-05";"-2.37"
"08276X0085/F1";"1974-09-09";"-1.74"
"08276X0085/F1";"1974-10-03";"-1.65"
"08276X0085/F1";"1974-12-03";"-2.15"
"08276X0085/F1";"1975-01-07";"-2.22"
"08276X0085/F1";"1975-02-03";"-3.0"
"08276X0085/F1";"1975-03-03";"-1.82"
"08276X0085/F1";"1975-03-27";"-0.43"
"08276X0085/F1";"1975-05-02";"-0.69"
"08276X0085/F1";"1975-06-02";"-0.2"
"08276X0085/F1";"1975-09-01";"-1.27"
"08276X0085/F1";"1975-09-26";"-1.2"
"08276X0085/F1";"1975-12-09";"-1.48"
"08276X0085/F1";"1976-01-05";"-1.9"
"08276X0085/F1";"1976-03-02";"-2.87"
"08276X0085/F1";"1976-03-30";"-2.07"
"08276X0085/F1";"1976-04-30";"-1.55"
"08276X0085/F1";"1976-06-03";"-1.48"
"08276X0085/F1";"1976-10-06";"-4.02"
"08276X0085/F1";"1976-10-27";"-3.66"
"08276X0085/F1";"1976-11-05";"-3.6"
"08276X0085/F1";"1976-12-31";"-2.57"
"08276X0085/F1";"1977-01-14";"-2.17"
"08276X0085/F1";"1977-01-21";"-1.99"
"08276X0085/F1";"1977-02-01";"-1.93"
"08276X0085/F1";"1977-03-08";"-1.46"
"08276X0085/F1";"1977-04-05";"-1.62"
"08276X0085/F1";"1977-04-15";"-1.67"
"08276X0085/F1";"1977-04-29";"-1.65"
"08276X0085/F1";"1977-05-06";"-1.54"
"08276X0085/F1";"1977-05-09";"-1.51"
"08276X0085/F1";"1977-06-03";"-1.17"
"08276X0085/F1";"1977-06-06";"-1.14"
"08276X0085/F1";"1977-06-24";"-1.17"
"08276X0085/F1";"1977-07-07";"-1.08"
"08276X0085/F1";"1977-07-18";"-1.39"
"08276X0085/F1";"1977-08-12";"-2.02"
"08276X0085/F1";"1977-09-02";"-2.14"
"08276X0085/F1";"1977-09-16";"-1.52"
"08276X0085/F1";"1977-09-23";"-1.35"
"08276X0085/F1";"1977-09-30";"-1.24"
"08276X0085/F1";"1977-10-07";"-0.92"
"08276X0085/F1";"1977-10-28";"-0.71"
"08276X0085/F1";"1977-11-10";"-0.5"
"08276X0085/F1";"1977-11-25";"-0.22"
"08276X0085/F1";"1977-12-02";"-0.16"
"08276X0085/F1";"1977-12-30";"0.07"
"08276X0085/F1";"1978-01-13";"0.31"
"08276X0085/F1";"1978-02-01";"0.18"
"08276X0085/F1";"1978-02-17";"0.33"
