"code_bss";"date_mesure";"niveau_nappe_eau"
"03415X0037/P2";"1993-03-05";"729.29"
"03415X0037/P2";"1993-03-10";"729.27"
"03415X0037/P2";"1993-03-15";"729.27"
"03415X0037/P2";"1993-03-20";"729.25"
"03415X0037/P2";"1993-03-25";"729.25"
"03415X0037/P2";"1993-03-30";"729.25"
"03415X0037/P2";"1993-04-20";"729.22"
"03415X0037/P2";"1993-04-25";"729.21"
"03415X0037/P2";"1993-04-30";"729.21"
"03415X0037/P2";"1993-05-05";"729.19"
"03415X0037/P2";"1993-05-10";"729.19"
"03415X0037/P2";"1993-05-15";"729.17"
"03415X0037/P2";"1993-05-20";"729.15"
"03415X0037/P2";"1993-05-25";"729.15"
"03415X0037/P2";"1993-05-30";"729.15"
"03415X0037/P2";"1993-06-05";"729.16"
"03415X0037/P2";"1993-06-10";"729.16"
"03415X0037/P2";"1993-06-15";"729.14"
"03415X0037/P2";"1993-06-20";"729.12"
"03415X0037/P2";"1993-06-25";"729.12"
"03415X0037/P2";"1993-06-30";"729.12"
"03415X0037/P2";"1993-07-05";"729.1"
"03415X0037/P2";"1993-07-10";"729.1"
"03415X0037/P2";"1993-07-15";"729.08"
"03415X0037/P2";"1993-07-20";"729.05"
"03415X0037/P2";"1993-07-25";"729.05"
"03415X0037/P2";"1993-07-30";"729.05"
"03415X0037/P2";"1993-08-05";"729.05"
"03415X0037/P2";"1993-08-10";"729.05"
"03415X0037/P2";"1993-08-15";"729.07"
"03415X0037/P2";"1993-08-20";"729.07"
"03415X0037/P2";"1993-08-25";"729.04"
"03415X0037/P2";"1993-08-30";"729.04"
"03415X0037/P2";"1993-10-05";"729.04"
"03415X0037/P2";"1993-10-10";"729.03"
"03415X0037/P2";"1993-10-15";"729.27"
"03415X0037/P2";"1993-10-20";"729.51"
"03415X0037/P2";"1993-10-25";"729.91"
"03415X0037/P2";"1993-10-30";"730.35"
"03415X0037/P2";"1993-11-05";"731.28"
"03415X0037/P2";"1993-11-10";"731.28"
"03415X0037/P2";"1993-11-15";"731.41"
"03415X0037/P2";"1993-11-20";"732.22"
"03415X0037/P2";"1993-11-25";"732.24"
"03415X0037/P2";"1993-11-30";"732.25"
"03415X0037/P2";"1993-12-05";"732.27"
"03415X0037/P2";"1993-12-10";"732.29"
"03415X0037/P2";"1993-12-15";"732.31"
"03415X0037/P2";"1993-12-20";"732.76"
"03415X0037/P2";"1993-12-25";"733.31"
"03415X0037/P2";"1993-12-30";"734.16"
"03415X0037/P2";"1994-01-05";"734.31"
"03415X0037/P2";"1994-01-10";"734.48"
"03415X0037/P2";"1994-01-15";"735.13"
"03415X0037/P2";"1994-01-20";"735.25"
"03415X0037/P2";"1994-01-25";"735.47"
"03415X0037/P2";"1994-01-30";"736.27"
"03415X0037/P2";"1994-02-05";"735.93"
"03415X0037/P2";"1994-02-10";"735.95"
"03415X0037/P2";"1994-02-15";"735.95"
"03415X0037/P2";"1994-02-20";"735.97"
"03415X0037/P2";"1994-02-25";"735.97"
"03415X0037/P2";"1994-02-28";"735.71"
"03415X0037/P2";"1994-03-05";"735.51"
"03415X0037/P2";"1994-03-10";"735.21"
"03415X0037/P2";"1994-03-15";"735.16"
"03415X0037/P2";"1994-03-20";"734.51"
"03415X0037/P2";"1994-03-25";"734.16"
"03415X0037/P2";"1994-03-30";"733.71"
"03415X0037/P2";"1994-04-05";"733.56"
"03415X0037/P2";"1994-04-10";"733.42"
"03415X0037/P2";"1994-04-15";"733.11"
"03415X0037/P2";"1994-04-20";"732.46"
"03415X0037/P2";"1994-04-25";"732.36"
"03415X0037/P2";"1994-04-30";"731.71"
"03415X0037/P2";"1994-05-05";"731.56"
"03415X0037/P2";"1994-05-10";"731.56"
"03415X0037/P2";"1994-05-15";"731.41"
"03415X0037/P2";"1994-05-20";"731.36"
"03415X0037/P2";"1994-05-25";"731.21"
"03415X0037/P2";"1994-05-30";"731.01"
"03415X0037/P2";"1994-06-05";"730.91"
"03415X0037/P2";"1994-06-10";"730.91"
"03415X0037/P2";"1994-06-15";"730.76"
"03415X0037/P2";"1994-06-20";"730.61"
"03415X0037/P2";"1994-06-25";"730.16"
"03415X0037/P2";"1994-06-30";"730.06"
"03415X0037/P2";"1994-07-05";"729.91"
"03415X0037/P2";"1994-07-10";"729.71"
"03415X0037/P2";"1994-07-15";"729.61"
"03415X0037/P2";"1994-07-20";"729.45"
"03415X0037/P2";"1994-07-25";"729.36"
"03415X0037/P2";"1994-07-30";"729.51"
"03415X0037/P2";"1994-08-05";"729.71"
"03415X0037/P2";"1994-08-10";"729.96"
"03415X0037/P2";"1994-08-15";"730.11"
"03415X0037/P2";"1994-08-20";"730.16"
"03415X0037/P2";"1994-08-25";"730.31"
"03415X0037/P2";"1994-08-30";"730.36"
"03415X0037/P2";"1994-09-05";"730.41"
"03415X0037/P2";"1994-09-10";"730.46"
"03415X0037/P2";"1994-09-15";"730.46"
"03415X0037/P2";"1994-09-20";"730.61"
"03415X0037/P2";"1994-09-25";"730.56"
"03415X0037/P2";"1994-09-30";"730.71"
"03415X0037/P2";"1994-10-05";"730.91"
"03415X0037/P2";"1994-10-10";"730.86"
"03415X0037/P2";"1994-10-15";"730.61"
"03415X0037/P2";"1994-10-20";"730.56"
"03415X0037/P2";"1994-10-25";"730.46"
"03415X0037/P2";"1994-10-30";"730.31"
"03415X0037/P2";"1994-11-05";"730.26"
"03415X0037/P2";"1994-11-10";"730.29"
"03415X0037/P2";"1994-11-15";"730.28"
"03415X0037/P2";"1994-11-20";"730.27"
"03415X0037/P2";"1994-11-25";"730.27"
"03415X0037/P2";"1994-11-30";"730.25"
"03415X0037/P2";"1994-12-05";"730.23"
"03415X0037/P2";"1994-12-10";"729.46"
"03415X0037/P2";"1994-12-15";"729.26"
"03415X0037/P2";"1994-12-20";"729.14"
"03415X0037/P2";"1994-12-25";"729.11"
"03415X0037/P2";"1994-12-30";"729.06"
"03415X0037/P2";"1995-01-05";"729.06"
"03415X0037/P2";"1995-01-10";"729.21"
"03415X0037/P2";"1995-01-15";"729.21"
"03415X0037/P2";"1995-01-20";"729.01"
"03415X0037/P2";"1995-01-25";"728.86"
"03415X0037/P2";"1995-01-30";"729.31"
"03415X0037/P2";"1995-02-05";"729.71"
"03415X0037/P2";"1995-02-10";"730.11"
"03415X0037/P2";"1995-02-15";"730.36"
"03415X0037/P2";"1995-02-20";"730.91"
"03415X0037/P2";"1995-02-25";"731.31"
"03415X0037/P2";"1995-03-05";"731.86"
"03415X0037/P2";"1995-03-10";"732.21"
"03415X0037/P2";"1995-03-15";"732.36"
"03415X0037/P2";"1995-03-20";"732.41"
"03415X0037/P2";"1995-03-25";"732.51"
"03415X0037/P2";"1995-03-30";"732.56"
"03415X0037/P2";"1995-04-05";"732.41"
"03415X0037/P2";"1995-05-26";"729.16"
"03415X0037/P2";"1995-05-30";"729.11"
"03415X0037/P2";"1995-06-05";"729.21"
"03415X0037/P2";"1995-06-10";"729.21"
"03415X0037/P2";"1995-06-15";"729.11"
"03415X0037/P2";"1995-06-20";"729.06"
"03415X0037/P2";"1995-06-25";"728.96"
"03415X0037/P2";"1995-06-30";"729.01"
"03415X0037/P2";"1995-07-05";"729.31"
"03415X0037/P2";"1995-07-10";"729.36"
"03415X0037/P2";"1995-07-15";"729.47"
"03415X0037/P2";"1995-07-20";"729.56"
"03415X0037/P2";"1995-07-25";"729.71"
"03415X0037/P2";"1995-07-30";"729.86"
"03415X0037/P2";"1995-08-05";"730.01"
"03415X0037/P2";"1995-08-10";"730.05"
"03415X0037/P2";"1995-08-15";"730.16"
"03415X0037/P2";"1995-08-20";"730.31"
"03415X0037/P2";"1995-08-25";"730.31"
"03415X0037/P2";"1995-08-30";"730.41"
"03415X0037/P2";"1995-09-05";"730.16"
"03415X0037/P2";"1995-09-10";"727.86"
"03415X0037/P2";"1995-09-15";"727.71"
"03415X0037/P2";"1995-09-20";"727.46"
"03415X0037/P2";"1995-09-25";"728.16"
"03415X0037/P2";"1995-09-30";"729.21"
"03415X0037/P2";"1995-10-05";"729.31"
"03415X0037/P2";"1995-10-10";"729.26"
"03415X0037/P2";"1995-10-15";"729.16"
"03415X0037/P2";"1995-10-20";"729.06"
"03415X0037/P2";"1995-10-25";"729.31"
"03415X0037/P2";"1995-10-30";"728.96"
"03415X0037/P2";"1995-11-05";"729.46"
"03415X0037/P2";"1995-11-10";"730.11"
"03415X0037/P2";"1995-11-15";"730.21"
"03415X0037/P2";"1995-11-20";"730.31"
"03415X0037/P2";"1995-11-25";"730.06"
"03415X0037/P2";"1995-11-30";"729.96"
"03415X0037/P2";"1995-12-05";"729.85"
"03415X0037/P2";"1995-12-10";"729.93"
"03415X0037/P2";"1995-12-15";"730.05"
"03415X0037/P2";"1995-12-20";"729.91"
"03415X0037/P2";"1995-12-25";"729.86"
"03415X0037/P2";"1995-12-30";"729.81"
"03415X0037/P2";"1996-01-05";"729.73"
"03415X0037/P2";"1996-01-10";"729.66"
"03415X0037/P2";"1996-01-15";"729.45"
"03415X0037/P2";"1996-01-20";"729.33"
"03415X0037/P2";"1996-01-25";"729.21"
"03415X0037/P2";"1996-01-30";"729.15"
"03415X0037/P2";"1996-02-05";"729.06"
"03415X0037/P2";"1996-02-10";"728.71"
"03415X0037/P2";"1996-02-15";"728.31"
"03415X0037/P2";"1996-02-20";"727.16"
"03415X0037/P2";"1996-02-25";"726.91"
"03415X0037/P2";"1996-02-28";"726.31"
"03415X0037/P2";"1996-03-05";"726.21"
"03415X0037/P2";"1996-03-10";"725.96"
"03415X0037/P2";"1996-03-15";"727.01"
"03415X0037/P2";"1996-03-20";"728.16"
"03415X0037/P2";"1996-03-25";"729.21"
"03415X0037/P2";"1996-03-30";"729.96"
"03415X0037/P2";"1996-04-05";"729.31"
"03415X0037/P2";"1996-04-10";"729.16"
"03415X0037/P2";"1996-04-15";"729.36"
"03415X0037/P2";"1996-04-20";"730.01"
"03415X0037/P2";"1996-04-25";"730.31"
"03415X0037/P2";"1996-04-30";"730.46"
"03415X0037/P2";"1996-05-05";"731.26"
"03415X0037/P2";"1996-05-10";"731.31"
"03415X0037/P2";"1996-05-15";"731.36"
"03415X0037/P2";"1996-05-20";"731.71"
"03415X0037/P2";"1996-05-25";"731.86"
"03415X0037/P2";"1996-05-30";"732.31"
"03415X0037/P2";"1996-06-05";"730.3"
"03415X0037/P2";"1996-06-10";"730.28"
"03415X0037/P2";"1996-06-15";"730.31"
"03415X0037/P2";"1996-06-20";"731.06"
"03415X0037/P2";"1996-06-25";"732.51"
"03415X0037/P2";"1996-06-30";"733.11"
"03415X0037/P2";"1996-07-05";"733.56"
"03415X0037/P2";"1996-07-10";"733.71"
"03415X0037/P2";"1996-07-15";"734.05"
"03415X0037/P2";"1996-07-20";"732.36"
"03415X0037/P2";"1996-07-25";"732.45"
"03415X0037/P2";"1996-07-30";"733.01"
"03415X0037/P2";"1996-08-05";"729.86"
"03415X0037/P2";"1996-08-10";"729.63"
"03415X0037/P2";"1996-08-15";"729.31"
"03415X0037/P2";"1996-08-20";"728.86"
"03415X0037/P2";"1996-08-25";"728.31"
"03415X0037/P2";"1996-08-30";"727.71"
"03415X0037/P2";"1996-09-05";"727.26"
"03415X0037/P2";"1996-09-10";"727.45"
"03415X0037/P2";"1996-09-15";"727.91"
"03415X0037/P2";"1996-09-20";"728.06"
"03415X0037/P2";"1996-09-25";"728.71"
"03415X0037/P2";"1996-09-30";"728.86"
"03415X0037/P2";"1996-10-05";"728.16"
"03415X0037/P2";"1996-10-10";"727.86"
"03415X0037/P2";"1996-10-15";"727.16"
"03415X0037/P2";"1996-10-20";"727.11"
"03415X0037/P2";"1996-10-25";"727.55"
"03415X0037/P2";"1996-10-30";"729.06"
"03415X0037/P2";"1996-11-05";"728.13"
"03415X0037/P2";"1996-11-10";"728.26"
"03415X0037/P2";"1996-11-15";"727.16"
"03415X0037/P2";"1996-11-20";"727.01"
"03415X0037/P2";"1996-11-25";"726.71"
"03415X0037/P2";"1996-11-30";"726.26"
"03415X0037/P2";"1996-12-05";"726.46"
"03415X0037/P2";"1996-12-10";"726.96"
"03415X0037/P2";"1996-12-15";"727.11"
"03415X0037/P2";"1996-12-20";"726.36"
"03415X0037/P2";"1998-01-05";"727.06"
"03415X0037/P2";"1998-01-10";"726.55"
"03415X0037/P2";"1998-01-15";"726.57"
"03415X0037/P2";"1998-01-20";"726.35"
"03415X0037/P2";"1998-01-25";"726.31"
"03415X0037/P2";"1998-01-30";"726.06"
"03415X0037/P2";"1998-02-05";"725.93"
"03415X0037/P2";"1998-02-10";"725.76"
"03415X0037/P2";"1998-02-15";"725.65"
"03415X0037/P2";"1998-02-20";"725.51"
"03415X0037/P2";"1998-02-25";"725.93"
"03415X0037/P2";"1998-03-05";"726.07"
"03415X0037/P2";"1998-03-10";"726.24"
"03415X0037/P2";"1998-03-15";"726.31"
"03415X0037/P2";"1998-03-20";"726.35"
"03415X0037/P2";"1998-03-25";"726.56"
"03415X0037/P2";"1998-03-30";"726.65"
"03415X0037/P2";"1998-04-05";"726.77"
"03415X0037/P2";"1998-04-10";"727.09"
"03415X0037/P2";"1998-04-15";"727.14"
"03415X0037/P2";"1998-04-20";"727.23"
"03415X0037/P2";"1998-04-25";"727.31"
"03415X0037/P2";"1998-04-30";"727.55"
"03415X0037/P2";"1998-05-05";"727.63"
"03415X0037/P2";"1998-05-10";"727.76"
"03415X0037/P2";"1998-05-15";"727.95"
"03415X0037/P2";"1998-05-20";"728.07"
"03415X0037/P2";"1998-05-25";"728.23"
"03415X0037/P2";"1998-05-30";"728.19"
"03415X0037/P2";"1998-06-05";"728.27"
"03415X0037/P2";"1998-06-10";"728.35"
"03415X0037/P2";"1998-06-15";"728.57"
"03415X0037/P2";"1998-06-20";"728.45"
"03415X0037/P2";"1998-06-25";"728.29"
"03415X0037/P2";"1998-06-30";"728.15"
"03415X0037/P2";"1998-07-05";"727.26"
"03415X0037/P2";"1998-07-10";"727.17"
"03415X0037/P2";"1998-07-15";"727.05"
"03415X0037/P2";"1998-07-20";"726.89"
"03415X0037/P2";"1998-07-25";"726.75"
"03415X0037/P2";"1998-07-30";"726.51"
"03415X0037/P2";"1998-08-05";"726.65"
"03415X0037/P2";"1998-08-10";"726.89"
"03415X0037/P2";"1998-08-15";"726.93"
"03415X0037/P2";"1998-08-20";"727.21"
"03415X0037/P2";"1998-08-25";"726.95"
"03415X0037/P2";"1998-08-30";"727.53"
"03415X0037/P2";"1998-10-10";"728.16"
"03415X0037/P2";"1998-10-15";"728.24"
"03415X0037/P2";"1998-10-20";"728.53"
"03415X0037/P2";"1998-10-25";"728.26"
"03415X0037/P2";"1998-10-30";"728.45"
"03415X0037/P2";"1998-11-05";"727.16"
"03415X0037/P2";"1998-11-10";"726.56"
"03415X0037/P2";"1998-11-15";"728.25"
"03415X0037/P2";"1998-11-20";"730.14"
"03415X0037/P2";"1998-11-25";"730.36"
"03415X0037/P2";"1998-11-30";"730.26"
"03415X0037/P2";"1998-12-05";"731.25"
"03415X0037/P2";"1999-01-25";"731.67"
"03415X0037/P2";"1999-01-30";"731.16"
