"code_bss";"date_mesure";"niveau_nappe_eau"
"02592X0036/F1";"1989-11-22";"89.05"
"02592X0036/F1";"1989-11-23";"88.9"
"02592X0036/F1";"1989-11-24";"88.9"
"02592X0036/F1";"1989-11-25";"88.73"
"02592X0036/F1";"1989-11-26";"88.74"
"02592X0036/F1";"1989-11-27";"88.75"
"02592X0036/F1";"1989-11-28";"88.67"
"02592X0036/F1";"1989-11-29";"89.05"
"02592X0036/F1";"1989-11-30";"89.01"
"02592X0036/F1";"1989-12-01";"88.92"
"02592X0036/F1";"1989-12-02";"89.05"
"02592X0036/F1";"1989-12-03";"89.01"
"02592X0036/F1";"1989-12-04";"88.95"
"02592X0036/F1";"1989-12-05";"88.97"
"02592X0036/F1";"1989-12-06";"88.97"
"02592X0036/F1";"1989-12-07";"89.1"
"02592X0036/F1";"1989-12-08";"89.17"
"02592X0036/F1";"1989-12-09";"89.23"
"02592X0036/F1";"1989-12-10";"89.25"
"02592X0036/F1";"1989-12-11";"89.26"
"02592X0036/F1";"1989-12-12";"89.34"
"02592X0036/F1";"1989-12-13";"89.37"
"02592X0036/F1";"1989-12-14";"89.5"
"02592X0036/F1";"1989-12-15";"89.45"
"02592X0036/F1";"1989-12-16";"89.46"
"02592X0036/F1";"1989-12-17";"89.46"
"02592X0036/F1";"1989-12-18";"89.48"
"02592X0036/F1";"1989-12-19";"89.26"
"02592X0036/F1";"1989-12-20";"89.33"
"02592X0036/F1";"1989-12-21";"89.46"
"02592X0036/F1";"1989-12-22";"89.48"
"02592X0036/F1";"1989-12-23";"89.32"
"02592X0036/F1";"1989-12-24";"89.44"
"02592X0036/F1";"1989-12-25";"89.46"
"02592X0036/F1";"1989-12-26";"89.45"
"02592X0036/F1";"1989-12-27";"89.47"
"02592X0036/F1";"1989-12-28";"89.41"
"02592X0036/F1";"1989-12-29";"89.41"
"02592X0036/F1";"1989-12-30";"89.41"
"02592X0036/F1";"1989-12-31";"89.42"
"02592X0036/F1";"1990-01-01";"89.38"
"02592X0036/F1";"1990-01-02";"89.3"
"02592X0036/F1";"1990-01-03";"89.32"
"02592X0036/F1";"1990-01-04";"89.27"
"02592X0036/F1";"1990-01-05";"89.25"
"02592X0036/F1";"1990-01-06";"89.26"
"02592X0036/F1";"1990-01-07";"89.21"
"02592X0036/F1";"1990-01-08";"89.21"
"02592X0036/F1";"1990-01-09";"89.19"
"02592X0036/F1";"1990-01-10";"89.22"
"02592X0036/F1";"1990-01-11";"89.24"
"02592X0036/F1";"1990-01-12";"89.26"
"02592X0036/F1";"1990-01-13";"89.26"
"02592X0036/F1";"1990-01-14";"89.3"
"02592X0036/F1";"1990-01-15";"89.23"
"02592X0036/F1";"1990-01-16";"89.24"
"02592X0036/F1";"1990-01-17";"89.27"
"02592X0036/F1";"1990-01-18";"89.17"
"02592X0036/F1";"1990-01-19";"89.16"
"02592X0036/F1";"1990-01-20";"89.17"
"02592X0036/F1";"1990-01-21";"89.16"
"02592X0036/F1";"1990-01-22";"89.17"
"02592X0036/F1";"1990-01-23";"89.37"
"02592X0036/F1";"1990-01-24";"89.39"
"02592X0036/F1";"1990-01-25";"89.54"
"02592X0036/F1";"1990-01-26";"89.44"
"02592X0036/F1";"1990-01-27";"89.42"
"02592X0036/F1";"1990-01-28";"89.38"
"02592X0036/F1";"1990-01-29";"89.33"
"02592X0036/F1";"1990-01-30";"89.36"
"02592X0036/F1";"1990-01-31";"89.44"
"02592X0036/F1";"1990-02-01";"89.3"
"02592X0036/F1";"1990-02-02";"89.25"
"02592X0036/F1";"1990-02-03";"89.39"
"02592X0036/F1";"1990-02-04";"89.13"
"02592X0036/F1";"1990-02-05";"89.19"
"02592X0036/F1";"1990-02-06";"89.34"
"02592X0036/F1";"1990-02-07";"89.28"
"02592X0036/F1";"1990-02-08";"89.21"
"02592X0036/F1";"1990-02-09";"89.11"
"02592X0036/F1";"1990-02-10";"89.34"
"02592X0036/F1";"1990-02-11";"89.27"
"02592X0036/F1";"1990-02-12";"89.34"
"02592X0036/F1";"1990-02-13";"89.22"
"02592X0036/F1";"1990-02-14";"89.2"
"02592X0036/F1";"1990-02-15";"89.1"
"02592X0036/F1";"1990-02-16";"89.07"
"02592X0036/F1";"1990-02-17";"89.1"
"02592X0036/F1";"1990-02-18";"89.13"
"02592X0036/F1";"1990-02-19";"89.16"
"02592X0036/F1";"1990-02-20";"89.14"
"02592X0036/F1";"1990-02-21";"89.1"
"02592X0036/F1";"1990-02-22";"88.79"
"02592X0036/F1";"1990-02-23";"88.77"
"02592X0036/F1";"1990-02-24";"88.73"
"02592X0036/F1";"1990-02-25";"88.84"
"02592X0036/F1";"1990-02-26";"88.99"
"02592X0036/F1";"1990-02-27";"88.98"
"02592X0036/F1";"1990-02-28";"88.89"
"02592X0036/F1";"1990-03-01";"88.84"
"02592X0036/F1";"1990-03-02";"88.62"
"02592X0036/F1";"1990-03-03";"88.6"
"02592X0036/F1";"1990-03-04";"88.76"
"02592X0036/F1";"1990-03-05";"88.89"
"02592X0036/F1";"1990-03-06";"89.07"
"02592X0036/F1";"1990-03-07";"89.14"
"02592X0036/F1";"1990-03-08";"89.22"
"02592X0036/F1";"1990-03-09";"89.14"
"02592X0036/F1";"1990-03-10";"89.13"
"02592X0036/F1";"1990-03-11";"89.33"
"02592X0036/F1";"1990-03-12";"89.33"
"02592X0036/F1";"1990-03-13";"89.31"
"02592X0036/F1";"1990-03-14";"89.0"
"02592X0036/F1";"1990-03-15";"89.0"
"02592X0036/F1";"1990-03-16";"89.11"
"02592X0036/F1";"1990-03-17";"89.29"
"02592X0036/F1";"1990-03-18";"89.39"
"02592X0036/F1";"1990-03-19";"89.35"
"02592X0036/F1";"1990-03-20";"89.38"
"02592X0036/F1";"1990-03-21";"89.37"
"02592X0036/F1";"1990-03-22";"89.25"
"02592X0036/F1";"1990-03-23";"89.11"
"02592X0036/F1";"1990-03-24";"89.1"
"02592X0036/F1";"1990-03-25";"89.0"
"02592X0036/F1";"1990-03-26";"88.92"
"02592X0036/F1";"1990-03-27";"89.0"
"02592X0036/F1";"1990-03-28";"89.01"
"02592X0036/F1";"1990-03-29";"88.87"
"02592X0036/F1";"1990-03-30";"89.04"
"02592X0036/F1";"1990-03-31";"89.06"
"02592X0036/F1";"1990-04-01";"89.13"
"02592X0036/F1";"1990-04-02";"89.22"
"02592X0036/F1";"1990-04-03";"89.11"
"02592X0036/F1";"1990-04-04";"89.0"
"02592X0036/F1";"1990-04-05";"88.96"
"02592X0036/F1";"1990-04-06";"89.04"
"02592X0036/F1";"1990-04-07";"89.03"
"02592X0036/F1";"1990-04-08";"88.9"
"02592X0036/F1";"1990-04-09";"88.82"
"02592X0036/F1";"1990-04-10";"88.78"
"02592X0036/F1";"1990-04-11";"88.82"
"02592X0036/F1";"1990-04-12";"88.77"
"02592X0036/F1";"1990-04-13";"88.83"
"02592X0036/F1";"1990-04-14";"88.76"
"02592X0036/F1";"1990-04-15";"88.78"
"02592X0036/F1";"1990-04-16";"88.74"
"02592X0036/F1";"1990-04-17";"88.73"
"02592X0036/F1";"1990-04-18";"88.72"
"02592X0036/F1";"1990-04-19";"88.79"
"02592X0036/F1";"1990-04-20";"88.86"
"02592X0036/F1";"1990-04-21";"88.86"
"02592X0036/F1";"1990-04-22";"88.9"
"02592X0036/F1";"1990-04-23";"88.91"
"02592X0036/F1";"1990-04-24";"88.89"
"02592X0036/F1";"1990-04-25";"89.02"
"02592X0036/F1";"1990-04-26";"88.93"
"02592X0036/F1";"1990-04-27";"88.65"
"02592X0036/F1";"1990-04-28";"88.72"
"02592X0036/F1";"1990-04-29";"88.68"
"02592X0036/F1";"1990-04-30";"88.7"
"02592X0036/F1";"1990-05-01";"88.72"
"02592X0036/F1";"1990-05-02";"88.7"
"02592X0036/F1";"1990-05-03";"88.64"
"02592X0036/F1";"1990-05-04";"88.59"
"02592X0036/F1";"1990-05-05";"88.57"
"02592X0036/F1";"1990-05-06";"88.56"
"02592X0036/F1";"1990-05-07";"88.52"
"02592X0036/F1";"1990-05-08";"88.53"
"02592X0036/F1";"1990-05-09";"88.53"
"02592X0036/F1";"1990-05-10";"88.45"
"02592X0036/F1";"1990-05-11";"88.45"
"02592X0036/F1";"1990-05-12";"88.45"
"02592X0036/F1";"1990-05-13";"88.46"
"02592X0036/F1";"1990-05-14";"88.44"
"02592X0036/F1";"1990-05-15";"88.39"
"02592X0036/F1";"1990-05-16";"88.37"
"02592X0036/F1";"1990-05-17";"88.39"
"02592X0036/F1";"1990-05-18";"88.37"
