"code_bss";"date_mesure";"niveau_nappe_eau"
"1177ZZ0165/CNF2";"1989-11-30";"16.0"
"1177ZZ0165/CNF2";"1989-12-27";"15.73"
"1177ZZ0165/CNF2";"1990-01-25";"15.93"
"1177ZZ0165/CNF2";"1990-02-19";"15.74"
"1177ZZ0165/CNF2";"1990-04-02";"15.38"
"1177ZZ0165/CNF2";"1990-04-23";"15.45"
"1177ZZ0165/CNF2";"1990-04-25";"15.38"
"1177ZZ0165/CNF2";"1990-05-30";"15.48"
"1177ZZ0165/CNF2";"1990-06-27";"15.54"
"1177ZZ0165/CNF2";"1990-08-14";"15.84"
"1177ZZ0165/CNF2";"1990-09-05";"15.84"
"1177ZZ0165/CNF2";"1990-10-15";"16.06"
"1177ZZ0165/CNF2";"1990-11-26";"16.15"
"1177ZZ0165/CNF2";"1990-12-28";"15.85"
"1177ZZ0165/CNF2";"1991-01-30";"15.94"
"1177ZZ0165/CNF2";"1991-03-01";"15.75"
"1177ZZ0165/CNF2";"1991-04-02";"15.73"
"1177ZZ0165/CNF2";"1991-05-07";"15.6"
"1177ZZ0165/CNF2";"1991-06-26";"15.48"
"1177ZZ0165/CNF2";"1991-07-30";"15.7"
"1177ZZ0165/CNF2";"1991-08-30";"15.6"
"1177ZZ0165/CNF2";"1991-10-03";"15.79"
"1177ZZ0165/CNF2";"1991-11-04";"15.63"
"1177ZZ0165/CNF2";"1991-11-28";"16.61"
"1177ZZ0165/CNF2";"1992-01-03";"15.92"
"1177ZZ0165/CNF2";"1992-02-07";"15.6"
"1177ZZ0165/CNF2";"1992-03-09";"16.08"
"1177ZZ0165/CNF2";"1992-04-08";"15.37"
"1177ZZ0165/CNF2";"1992-05-07";"15.42"
"1177ZZ0165/CNF2";"1992-06-05";"15.36"
"1177ZZ0165/CNF2";"1992-07-02";"15.64"
"1177ZZ0165/CNF2";"1992-08-03";"15.84"
"1177ZZ0165/CNF2";"1992-09-04";"16.16"
"1177ZZ0165/CNF2";"1992-10-02";"16.07"
"1177ZZ0165/CNF2";"1992-10-05";"16.07"
"1177ZZ0165/CNF2";"1992-12-04";"16.52"
"1177ZZ0165/CNF2";"1993-01-04";"15.82"
"1177ZZ0165/CNF2";"1993-02-01";"15.84"
"1177ZZ0165/CNF2";"1993-03-01";"15.7"
"1177ZZ0165/CNF2";"1993-03-30";"15.56"
"1177ZZ0165/CNF2";"1993-05-27";"15.62"
"1177ZZ0165/CNF2";"1994-07-29";"15.35"
"1177ZZ0165/CNF2";"1994-09-27";"16.32"
"1177ZZ0165/CNF2";"1994-11-14";"15.66"
"1177ZZ0165/CNF2";"1994-12-05";"15.75"
"1177ZZ0165/CNF2";"2000-12-18";"15.7"
"1177ZZ0165/CNF2";"2002-06-04";"15.33"
"1177ZZ0165/CNF2";"2003-08-17";"14.99"
"1177ZZ0165/CNF2";"2003-11-13";"15.7"
"1177ZZ0165/CNF2";"2004-01-07";"15.17"
"1177ZZ0165/CNF2";"2004-03-22";"15.09"
"1177ZZ0165/CNF2";"2004-06-10";"16.88"
"1177ZZ0165/CNF2";"2004-08-03";"15.89"
"1177ZZ0165/CNF2";"2004-10-25";"16.38"
"1177ZZ0165/CNF2";"2004-12-09";"15.92"
"1177ZZ0165/CNF2";"2005-01-17";"15.76"
"1177ZZ0165/CNF2";"2005-01-18";"15.74"
"1177ZZ0165/CNF2";"2005-01-19";"15.72"
"1177ZZ0165/CNF2";"2005-01-20";"15.69"
"1177ZZ0165/CNF2";"2005-01-21";"15.67"
"1177ZZ0165/CNF2";"2005-01-22";"15.65"
"1177ZZ0165/CNF2";"2005-01-23";"15.63"
"1177ZZ0165/CNF2";"2005-01-24";"15.61"
"1177ZZ0165/CNF2";"2005-01-25";"15.59"
"1177ZZ0165/CNF2";"2005-01-26";"15.57"
"1177ZZ0165/CNF2";"2005-01-27";"15.55"
"1177ZZ0165/CNF2";"2005-01-28";"15.53"
"1177ZZ0165/CNF2";"2005-01-29";"15.52"
"1177ZZ0165/CNF2";"2005-01-30";"15.5"
"1177ZZ0165/CNF2";"2005-01-31";"15.49"
"1177ZZ0165/CNF2";"2005-02-01";"15.47"
"1177ZZ0165/CNF2";"2005-02-02";"15.46"
"1177ZZ0165/CNF2";"2005-02-03";"15.44"
"1177ZZ0165/CNF2";"2005-02-04";"15.42"
"1177ZZ0165/CNF2";"2005-02-05";"15.41"
"1177ZZ0165/CNF2";"2005-02-06";"15.4"
"1177ZZ0165/CNF2";"2005-02-07";"15.39"
"1177ZZ0165/CNF2";"2005-02-08";"15.38"
"1177ZZ0165/CNF2";"2005-02-09";"15.38"
"1177ZZ0165/CNF2";"2005-02-10";"15.38"
"1177ZZ0165/CNF2";"2005-02-11";"15.43"
"1177ZZ0165/CNF2";"2005-02-12";"15.47"
"1177ZZ0165/CNF2";"2005-02-13";"15.47"
"1177ZZ0165/CNF2";"2005-02-14";"15.44"
"1177ZZ0165/CNF2";"2005-02-15";"15.44"
"1177ZZ0165/CNF2";"2005-02-16";"15.43"
"1177ZZ0165/CNF2";"2005-02-17";"15.42"
"1177ZZ0165/CNF2";"2005-02-18";"15.4"
"1177ZZ0165/CNF2";"2005-02-19";"15.39"
"1177ZZ0165/CNF2";"2005-02-20";"15.39"
"1177ZZ0165/CNF2";"2005-02-21";"15.38"
"1177ZZ0165/CNF2";"2005-02-22";"15.38"
"1177ZZ0165/CNF2";"2005-02-23";"15.38"
"1177ZZ0165/CNF2";"2005-02-24";"15.38"
"1177ZZ0165/CNF2";"2005-02-25";"15.38"
"1177ZZ0165/CNF2";"2005-02-26";"15.38"
"1177ZZ0165/CNF2";"2005-02-27";"15.38"
"1177ZZ0165/CNF2";"2005-02-28";"15.37"
"1177ZZ0165/CNF2";"2005-03-01";"15.37"
